scene,time,locationX,locationY,locationZ
0,0,0.004999161,0.004700661,0.03512895
0,0.0086128,0.004999161,0.002688646,0.03027153
0,0.0172256,0.004999161,0.00123024,0.02857074
0,0.0281972,0.004999161,0.0009424686,0.03035536
0,0.0402948,0.004998684,-0.002068281,0.03061041
0,0.0530101,0.004998684,-0.000451088,0.0277411
0,0.0663186,0.004999161,-0.001485348,0.03474909
0,0.0783678,0.004999161,0.0009262562,0.04022884
0,0.0902332,0.004998684,0.00243926,0.04107863
0,0.102601,0.004998684,0.005334377,0.04049423
0,0.1153059,0.004999161,0.00858283,0.03903896
0,0.1385695,0.004999161,0.01412606,0.04026291
0,0.1478208,0.004998684,0.01822782,0.04530528
0,0.1571682,0.004999161,0.02661538,0.05022046
0,0.1658388,0.004999161,0.03851628,0.05616817
0,0.1781599,0.004998684,0.05464959,0.06461382
0,0.1902932,0.004998684,0.07740808,0.07505941
0,0.2025917,0.004998684,0.09672642,0.08518612
0,0.2158827,0.004998684,0.1164966,0.09519133
0,0.2273253,0.004998684,0.1373556,0.1075134
0,0.2403517,0.004998684,0.15818,0.1209302
0,0.2520023,0.004998684,0.1823978,0.1361136
0,0.264363,0.004999161,0.2014658,0.1487028
0,0.2776536,0.004998684,0.2221224,0.1614015
0,0.2989009,0.004999161,0.2545192,0.1821844
0,0.3085719,0.004998684,0.2695911,0.1936446
0,0.3183201,0.004998684,0.2842805,0.2029833
0,0.325858,0.004998684,0.3062403,0.2158369
0,0.3382263,0.004998684,0.3341587,0.2288351
0,0.3512895,0.004999161,0.3568475,0.2425845
0,0.3635054,0.004999161,0.3790636,0.2604686
0,0.3761696,0.004998684,0.4053843,0.284277
0,0.388858,0.004998684,0.4261987,0.3046874
0,0.4017648,0.004999161,0.4455636,0.326566
0,0.4139082,0.004999161,0.4639988,0.3474397
0,0.4268775,0.004999161,0.4834702,0.3715671
0,0.4401597,0.004998684,0.499336,0.3902977
0,0.4637402,0.004999161,0.5309403,0.4242344
0,0.4733509,0.004998684,0.5432894,0.4398513
0,0.4817318,0.004999161,0.5520494,0.4523593
0,0.4900462,0.004999161,0.566025,0.4756406
0,0.5025127,0.004999161,0.5831091,0.5026674
0,0.5151684,0.004998684,0.5963714,0.5270716
0,0.5269668,0.004998684,0.6129026,0.5521618
0,0.5400833,0.004999161,0.6308181,0.5745453
0,0.5525643,0.004998684,0.6545351,0.5986515
0,0.5648302,0.004999161,0.6744416,0.6183855
0,0.5774696,0.004998684,0.6952627,0.6383489
0,0.58926,0.004998684,0.7137806,0.6590748
0,0.6025421,0.004998684,0.727998,0.6770934
0,0.62504,0.004998684,0.7509158,0.7045981
0,0.6343464,0.004998684,0.75475,0.7079657
0,0.6447341,0.004998684,0.7490098,0.7022664
0,0.6527517,0.004999161,0.7388685,0.6958925
0,0.6652806,0.004998684,0.7186897,0.6848505
0,0.6777306,0.004999161,0.6901529,0.6658243
0,0.6896641,0.004998684,0.6554086,0.6383106
0,0.7024305,0.004998684,0.6080754,0.5990458
0,0.7147632,0.004998684,0.5608704,0.564142
0,0.7273335,0.004999161,0.5103185,0.5384235
0,0.7394193,0.004999161,0.4583478,0.51695
0,0.7533795,0.004998684,0.4078772,0.4983597
0,0.7736154,0.004999161,0.3373497,0.4621533
0,0.7819548,0.004998684,0.3214285,0.4412093
0,0.7899654,0.004999161,0.3013954,0.4134832
0,0.8012416,0.004999161,0.2852321,0.3858629
0,0.8134782,0.004998684,0.2717736,0.3644136
0,0.8258818,0.004998684,0.2611954,0.3493035
