scene,time,controllerLocationX,controllerLocationY,controllerLocationZ,controllerRotationX,controllerRotationY,controllerRotationZ,controllerRotationW,controllerRotationEulerX,controllerRotationEulerY,controllerRotationEulerZ
0,0,-0.8697116,1.800645,0.4236986,0.04552468,0.03695632,0.4135978,-0.9085696,353.4947,358.2987,311.1449
0,0.0086128,-0.8697268,1.80059,0.4236284,0.04531676,0.03705887,0.41376,-0.9085019,353.5113,358.2793,311.1255
0,0.0172256,-0.8697394,1.80057,0.4236203,0.04536816,0.03687982,0.4137848,-0.9084953,353.5144,358.3007,311.1214
0,0.0281972,-0.8697408,1.800525,0.4236163,0.04511354,0.03671516,0.4134971,-0.9086456,353.5493,358.3037,311.1579
0,0.0402948,-0.8697833,1.80056,0.4235522,0.04512646,0.03706462,0.4138463,-0.9084718,353.5307,358.2702,311.1153
0,0.0530101,-0.8697662,1.800593,0.4236931,0.04534345,0.03634691,0.4133512,-0.9087155,353.5431,358.3522,311.1738
0,0.0663186,-0.8697476,1.800691,0.4238279,0.04578653,0.03594597,0.4134476,-0.9086653,353.5156,358.416,311.1581
0,0.0783678,-0.8697468,1.80079,0.4238725,0.04596331,0.03591744,0.4131989,-0.9087707,353.4989,358.4257,311.1888
0,0.0902332,-0.8697628,1.800959,0.423899,0.04619685,0.03608452,0.4130763,-0.9088079,353.4668,358.4184,311.2043
0,0.102601,-0.8698018,1.801126,0.4239333,0.04640925,0.03637087,0.4133712,-0.9086515,353.4305,358.4006,311.1675
0,0.1153059,-0.8698962,1.801408,0.4240765,0.04693507,0.03651077,0.4137143,-0.9084628,353.3683,358.4135,311.1229
0,0.1385695,-0.869978,1.801609,0.4242722,0.04749894,0.03623424,0.413984,-0.9083216,353.322,358.4713,311.0852
0,0.1478208,-0.8700305,1.801912,0.4245076,0.04846025,0.03613199,0.4138927,-0.9083166,353.2265,358.5272,311.0925
0,0.1571682,-0.8700982,1.80235,0.4248017,0.04979357,0.03606137,0.4134329,-0.9084565,353.0912,358.5946,311.1449
0,0.1658388,-0.8701766,1.802894,0.4251734,0.05161916,0.03593071,0.412882,-0.9086104,352.9074,358.691,311.2061
0,0.1781599,-0.870279,1.803672,0.4256679,0.05413516,0.0358677,0.4119359,-0.9088959,352.6485,358.8099,311.3138
0,0.1902932,-0.8703905,1.804382,0.4261497,0.05631202,0.03570079,0.4112248,-0.9090922,352.4294,358.925,311.3922
0,0.2025917,-0.8705038,1.805139,0.4266535,0.0585066,0.03557942,0.4108014,-0.9091498,352.2058,359.0385,311.4336
0,0.2158827,-0.8706283,1.805944,0.4272279,0.06089202,0.03528653,0.4103559,-0.9092057,351.9703,359.1789,311.475
0,0.2273253,-0.870763,1.806778,0.4278575,0.06331522,0.03488712,0.4098584,-0.90928,351.7357,359.3316,311.5213
0,0.2403517,-0.8709211,1.807754,0.4286125,0.06610461,0.03446976,0.4094013,-0.9093034,351.4633,359.504,311.559
0,0.2520023,-0.8710874,1.808596,0.4292757,0.06831872,0.0340771,0.4089581,-0.909354,351.25,359.6465,311.5979
0,0.264363,-0.8712509,1.809503,0.4299546,0.07067408,0.03373761,0.4085216,-0.9093828,351.0191,359.7902,311.6344
0,0.2776536,-0.8714826,1.810959,0.4310387,-0.07438413,-0.03314027,-0.4080893,0.9093029,350.6582,0.02564425,311.6574
0,0.2989009,-0.8715935,1.811761,0.4316577,-0.07615169,-0.03273243,-0.408296,0.9090787,350.492,0.1552352,311.6144
0,0.3085719,-0.8716722,1.812491,0.4321831,-0.07780118,-0.03250703,-0.4085442,0.9088354,350.3297,0.2605821,311.5677
0,0.3183201,-0.8717989,1.813532,0.432928,-0.08022975,-0.03225975,-0.4087461,0.9085423,350.0868,0.4053211,311.5196
