scene,time,locationX,locationY,locationZ
0,0,0.005000114,0.01684499,0.0545477
0,0.0122488,0.004999638,0.01354718,0.05251491
0,0.0244976,0.004999638,0.01152253,0.0491119
0,0.0370852,0.005000114,0.009673357,0.04618183
0,0.0495552,0.005000114,0.008429289,0.04422563
0,0.0621817,0.005000114,0.007572174,0.04500741
0,0.075325,0.005000114,0.009700537,0.04193488
0,0.0955591,0.005000114,0.01472068,0.04405037
0,0.1026713,0.005000114,0.01929402,0.04938105
0,0.1122719,0.005000114,0.0227859,0.05521548
0,0.1248659,0.005000114,0.02597547,0.06027207
0,0.1373637,0.005000114,0.02958107,0.06621161
0,0.14968,0.004999638,0.03304124,0.0714711
0,0.1632835,0.005000114,0.03592443,0.07267377
0,0.1745214,0.005000114,0.03655481,0.07414451
0,0.1872173,0.005000114,0.03293276,0.07161546
0,0.1995282,0.005000114,0.03076768,0.07160276
0,0.2119946,0.005000114,0.03296304,0.07390705
0,0.2248421,0.005000114,0.03794169,0.07962215
0,0.237689,0.005000114,0.04362011,0.08628178
0,0.2586814,0.005000114,0.05060124,0.0974901
0,0.2661038,0.005000114,0.05668449,0.107799
0,0.2746505,0.005000114,0.06555295,0.1212186
0,0.286891,0.005000114,0.07577515,0.1358553
0,0.2997223,0.005000114,0.08697438,0.1527988
0,0.3120083,0.004999638,0.09236264,0.1649243
0,0.3243205,0.005000114,0.09873128,0.1782297
0,0.337161,0.004999638,0.1034975,0.1927413
0,0.3497021,0.004999638,0.1087689,0.2072317
0,0.3628407,0.005000114,0.1150401,0.2188226
0,0.3746223,0.005000114,0.1226428,0.2302796
0,0.3871707,0.005000114,0.1308925,0.2433288
0,0.3999907,0.005000114,0.1354921,0.2524635
0,0.4205369,0.005000114,0.1354535,0.258513
0,0.4278496,0.005000114,0.1335237,0.2599155
0,0.4372375,0.004999638,0.1335797,0.2683008
0,0.4495653,0.004999638,0.1386554,0.2858549
0,0.4622339,0.005000114,0.1455343,0.3035104
0,0.4751318,0.005000114,0.1512635,0.3200302
0,0.4872056,0.005000114,0.1566987,0.3342764
0,0.4999112,0.005000114,0.1613925,0.3475562
0,0.5124188,0.005000114,0.1641767,0.3595366
0,0.5248216,0.004999638,0.1647549,0.3692347
0,0.5372426,0.005000114,0.1638315,0.3775334
0,0.5504799,0.004999638,0.1635001,0.3847583
0,0.5709135,0.005000114,0.1665785,0.3989064
0,0.5795459,0.004999638,0.1737325,0.4101399
0,0.5878472,0.005000114,0.1834412,0.4300106
0,0.5993999,0.005000114,0.194993,0.4519259
0,0.6118827,0.005000114,0.2039533,0.4677383
0,0.6245183,0.005000114,0.2116106,0.4802799
0,0.6372708,0.004999638,0.2192729,0.4911485
0,0.6499565,0.005000114,0.2218983,0.4989138
0,0.662185,0.004999638,0.221235,0.5066492
0,0.6750243,0.005000114,0.2221258,0.5173615
0,0.6873758,0.005000114,0.2227538,0.5255048
0,0.7000846,0.005000114,0.2282958,0.539502
0,0.7123544,0.004999638,0.2358861,0.5523549
0,0.7345542,0.005000114,0.2452648,0.5684919
0,0.7419153,0.005000114,0.2489407,0.5745187
0,0.7498218,0.004999638,0.2555883,0.5880119
0,0.7622705,0.005000114,0.2589495,0.6000959
0,0.7744036,0.005000114,0.2632167,0.6111451
0,0.7878544,0.005000114,0.2689228,0.6225448
0,0.7996531,0.005000114,0.273989,0.6338289
0,0.812184,0.005000114,0.2806022,0.6472161
0,0.8247166,0.005000114,0.2846692,0.6634091
0,0.8371917,0.005000114,0.2857504,0.6753901
0,0.8497448,0.005000114,0.283468,0.6864415
0,0.8627515,0.005000114,0.2827919,0.6984381
0,0.8887678,0.005000114,0.2846582,0.7179978
0,0.8964872,0.005000114,0.2837763,0.7219078
0,0.9042365,0.004999638,0.2830441,0.7266026
0,0.913409,0.005000114,0.2811563,0.7341172
0,0.9258862,0.004999638,0.2767851,0.7396505
0,0.9381285,0.005000114,0.2717309,0.745034
0,0.9501874,0.005000114,0.2687972,0.7508807
0,0.9628618,0.005000114,0.2676375,0.7576258
0,0.9751248,0.005000114,0.2704847,0.7649944
0,0.9880592,0.004999638,0.2741349,0.7698736
0,0.9999574,0.005000114,0.2746246,0.7716073
0,1.012371,0.005000114,0.2755885,0.7720744
0,1.025038,0.005000114,0.2774696,0.7730318
0,1.04628,0.005000114,0.2802637,0.7771073
0,1.054591,0.005000114,0.2802484,0.7800139
0,1.062273,0.005000114,0.2812569,0.7842723
0,1.07437,0.005000114,0.2849953,0.7915362
