scene,time,locationX,locationY,locationZ
0,0,0.00499773,0.09347796,0.03876537
0,0.03333334,0.00499773,0.09091401,0.04617313
0,0.06666667,0.004998207,0.07622218,0.05243364
0,0.1,0.004998207,0.04716945,0.05749589
0,0.1333333,0.004998207,0.04403281,0.06106392
0,0.1666667,0.00499773,0.04847074,0.07938635
0,0.2,0.00499773,0.06421518,0.09109962
0,0.2333333,0.004998207,0.07401276,0.1117871
0,0.2666667,0.00499773,0.09093642,0.1592092
0,0.3,0.004998207,0.1459768,0.2464168
0,0.3333333,0.004998207,0.2433081,0.3619348
0,0.3666667,0.00499773,0.3633115,0.5515556
0,0.4,0.00499773,0.432637,0.6558281
0,0.4333333,0.00499773,0.4847531,0.7819061
0,0.4666667,0.00499773,0.5110579,0.8938736
0,0.5,0.004998207,0.5201182,0.9771779
0,0.5333334,0.004998207,0.5376635,1.05034
0,0.5666667,0.004998207,0.5660651,1.139933
0,0.6000001,0.004998207,0.6118405,1.246331
0,0.6333334,0.004998207,0.6672735,1.313785
0,0.6666668,0.004998684,0.6924896,1.399751
0,0.7000002,0.004998207,0.7010248,1.475234
0,0.7333335,0.004998207,0.7288218,1.525706
0,0.7666669,0.004998207,0.7531145,1.59821
0,0.8000003,0.004998684,0.7693281,1.663159
0,0.8333336,0.004998684,0.7824106,1.683755
0,0.866667,0.004998207,0.7953765,1.707258
0,0.9000003,0.004998207,0.7931395,1.731391
0,0.9333337,0.004998684,0.8124723,1.739034
0,0.9666671,0.004998207,0.8255892,1.742782
0,1,0.004998684,0.8383811,1.748629
0,1.033334,0.004998207,0.8476515,1.743187
1,0,0.00499773,0.1066649,0.07735312
1,0.03333334,0.00499773,0.09901023,0.07301334
1,0.06666667,0.00499773,0.08901358,0.0619534
1,0.1,0.004998207,0.09712052,0.0477818
1,0.1333333,0.004998207,0.1119287,0.03008607
1,0.1666667,0.00499773,0.1395879,0.007707149
1,0.2,0.004998207,0.2304189,-0.03415
1,0.2333333,0.004998207,0.3322687,-0.1039392
1,0.2666667,0.00499773,0.4077995,-0.1958295
1,0.3,0.00499773,0.4970839,-0.3751597
1,0.3333333,0.00499773,0.59389,-0.5263087
1,0.3666667,0.00499773,0.6913762,-0.6133567
1,0.4,0.00499773,0.8254614,-0.7263888
1,0.4333333,0.004997253,0.9412048,-0.8247783
1,0.4666667,0.00499773,1.045206,-0.924937
1,0.5,0.00499773,1.094953,-0.9797933
1,0.5333334,0.00499773,1.158188,-1.016264
1,0.5666667,0.004997253,1.238132,-1.059897
1,0.6000001,0.00499773,1.324794,-1.090975
1,0.6333334,0.00499773,1.379954,-1.10388
1,0.6666668,0.00499773,1.451282,-1.133319
1,0.7000002,0.00499773,1.508205,-1.122374
1,0.7333335,0.004997253,1.545505,-1.095425
1,0.7666669,0.004997253,1.568506,-1.058673
1,0.8000003,0.004997253,1.584016,-1.008979
1,0.8333336,0.00499773,1.59631,-0.9456663
1,0.866667,0.00499773,1.615964,-0.8900493
1,0.9000003,0.00499773,1.62949,-0.8331507
1,0.9333337,0.004997253,1.638031,-0.7875772
1,0.9666671,0.004997253,1.649841,-0.7662519
