scene,time,controllerLocationX,controllerLocationY,controllerLocationZ,controllerRotationX,controllerRotationY,controllerRotationZ,controllerRotationW,controllerRotationEulerX,controllerRotationEulerY,controllerRotationEulerZ
0,0,-0.3743572,1.727365,0.1075346,-0.06802862,0.01044506,-0.1086881,0.9916904,352.3769,2.052826,347.3541
0,0.03333334,-0.3745859,1.72724,0.108018,-0.06675701,0.01108047,-0.1095199,0.9916785,352.5318,2.115387,347.2576
0,0.06666667,-0.3750037,1.72695,0.1085809,-0.06419753,0.01157836,-0.1130129,0.9914499,352.8377,2.164215,346.8587
0,0.1,-0.3754302,1.727071,0.1089254,-0.06394069,0.01188833,-0.1134322,0.9914148,352.872,2.199264,346.8088
0,0.1333333,-0.3754961,1.727368,0.1097,-0.06448413,0.01357317,-0.1119848,0.9915226,352.8288,2.389053,346.9626
0,0.1666667,-0.3756126,1.728288,0.1104399,-0.06598011,0.0143586,-0.1131442,0.9912814,352.6714,2.507766,346.8163
0,0.2,-0.3759126,1.729372,0.1114619,-0.06700338,0.0160282,-0.114145,0.9910724,352.5794,2.720505,346.6836
0,0.2333333,-0.3762836,1.730688,0.113408,-0.06890453,0.02010708,-0.1138728,0.990899,352.4162,3.212021,346.6759
0,0.2666667,-0.3766268,1.733084,0.1168108,-0.07456397,0.02735698,-0.1131476,0.9903986,351.865,4.116486,346.6722
0,0.3,-0.3769845,1.736516,0.1211575,-0.08409926,0.03685165,-0.109908,0.9896916,350.888,5.31311,346.9026
0,0.3333333,-0.3779411,1.741858,0.1287255,-0.09595316,0.05256766,-0.106814,0.988241,349.7223,7.263107,347.0082
0,0.3666667,-0.3787009,1.745294,0.1336653,-0.1026087,0.06099467,-0.1055381,0.9872247,349.0635,8.320924,346.9981
0,0.4,-0.3795944,1.748209,0.1388235,-0.1078348,0.07150951,-0.1041587,0.986108,348.593,9.601274,346.9797
0,0.4333333,-0.3805339,1.750511,0.1436659,-0.110759,0.08082226,-0.1043302,0.9850459,348.3846,10.72821,346.8139
0,0.4666667,-0.3817946,1.752813,0.1483364,-0.1122756,0.08730532,-0.1083257,0.983889,348.345,11.55163,346.2512
0,0.5,-0.3827466,1.755222,0.1524542,-0.1141694,0.09316497,-0.1089552,0.9830637,348.2191,12.27065,346.0804
0,0.5333334,-0.3834436,1.758121,0.1568323,-0.1172296,0.100065,-0.1112286,0.98177,347.9992,13.15187,345.6841
0,0.5666667,-0.3838441,1.761681,0.1617029,-0.1215751,0.1083647,-0.1110926,0.980375,347.6255,14.19273,345.5236
0,0.6000001,-0.3842355,1.765461,0.1657655,-0.1266095,0.1129626,-0.1124612,0.9790618,347.1436,14.8383,345.2137
0,0.6333334,-0.3845349,1.768433,0.1697634,-0.1292056,0.1194813,-0.1139297,0.9777781,346.971,15.66695,344.9077
0,0.6666668,-0.3847854,1.770926,0.1733951,-0.1306141,0.1250212,-0.1175169,0.9764729,346.9561,16.38786,344.3889
0,0.7000002,-0.3850403,1.773495,0.1765304,-0.1332675,0.1284267,-0.1191141,0.9754785,346.738,16.86023,344.1022
0,0.7333335,-0.3854585,1.776588,0.1804291,-0.1357739,0.1335645,-0.121234,0.9741808,346.5762,17.54091,343.732
0,0.7666669,-0.38556,1.778633,0.1833402,-0.1375144,0.1383234,-0.1224856,0.9731154,346.4821,18.15126,343.4827
0,0.8000003,-0.3856685,1.779726,0.1846084,-0.1387279,0.1396476,-0.1231009,0.9726764,346.3793,18.34081,343.3651
0,0.8333336,-0.3857994,1.78148,0.1863635,-0.1400826,0.140985,-0.1250522,0.9720401,346.2863,18.55364,343.088
0,0.866667,-0.3859366,1.782713,0.187865,-0.1402477,0.142587,-0.1272437,0.9714981,346.3368,18.77456,342.8068
0,0.9000003,-0.3859991,1.784017,0.1886162,-0.1418528,0.1428111,-0.1275854,0.9711873,346.1671,18.84178,342.7257
0,0.9333337,-0.3858669,1.784948,0.188931,-0.1429561,0.1428248,-0.1280321,0.9709647,346.0522,18.87471,342.647
0,0.9666671,-0.3857052,1.785635,0.1888773,-0.1439569,0.1431481,-0.1277448,0.970807,345.9401,18.93149,342.6518
0,1,-0.3855641,1.786064,0.1889587,-0.1445614,0.142648,-0.1270744,0.9708787,345.8507,18.87737,342.7224
0,1.033334,-0.3855174,1.785925,0.1891903,-0.1434201,0.1440184,-0.1283951,0.970672,346.0281,19.03011,342.5768
1,0,-0.37552,1.731438,0.1121644,-0.06853097,0.01302331,-0.1007611,0.9924622,352.3336,2.293503,348.252
1,0.03333334,-0.3753824,1.73134,0.1118846,-0.06754103,0.01199084,-0.1025719,0.9923576,352.4385,2.176865,348.0536
1,0.06666667,-0.37521,1.731625,0.1114453,-0.06813815,0.0105905,-0.1031748,0.9922701,352.3548,2.028244,347.9921
1,0.1,-0.3751402,1.73233,0.1108864,-0.06929583,0.008681806,-0.1056098,0.9919523,352.2042,1.842819,347.72
1,0.1333333,-0.3748121,1.733176,0.1102737,-0.07157044,0.006103787,-0.1094436,0.9913942,351.919,1.607178,347.2873
1,0.1666667,-0.3739075,1.73559,0.1089467,-0.07925034,0.00115687,-0.1125871,0.9904758,350.9828,1.168274,346.938
1,0.2,-0.3726758,1.73839,0.1066843,-0.08753616,-0.006194595,-0.1129439,0.9897185,349.9405,0.4371033,346.941
1,0.2333333,-0.3711705,1.741036,0.1039958,0.09313551,0.01532988,0.1141475,-0.9889697,349.1805,359.4716,346.8821
1,0.2666667,-0.3691587,1.744369,0.09915332,0.09882692,0.03251198,0.1162269,-0.9877588,348.2997,357.5854,346.8255
1,0.3,-0.366656,1.748063,0.09450548,0.1049889,0.04768696,0.1240779,-0.9855496,347.3628,356.0073,346.091
1,0.3333333,-0.3639167,1.751223,0.09126315,0.1122072,0.05618776,0.1236204,-0.984363,346.4203,355.109,346.2667
1,0.3666667,-0.3606466,1.7548,0.0877878,0.1224189,0.0666676,0.1185941,-0.9831097,345.1366,353.9395,347.0344
1,0.4,-0.3576593,1.758195,0.08495031,0.1307215,0.07622695,0.1192068,-0.9812701,344.0547,352.9248,347.1392
1,0.4333333,-0.3544133,1.763172,0.08195692,0.1376341,0.08577536,0.120475,-0.97938,343.1265,351.8991,347.1779
1,0.4666667,-0.352712,1.76587,0.08043034,0.1407064,0.09096947,0.1215989,-0.9783353,342.6961,351.3387,347.1503
1,0.5,-0.3512212,1.768631,0.07927597,0.1449294,0.09493247,0.1245422,-0.9769711,342.1317,350.9693,346.893
1,0.5333334,-0.3497459,1.771292,0.07813332,0.1505831,0.09930079,0.125276,-0.975587,341.416,350.5256,346.9189
