scene,time,headsetLocationX,headsetLocationY,headsetLocationZ,headsetRotationX,headsetRotationY,headsetRotationZ,headsetRotationW,headsetRotationEulerX,headsetRotationEulerY,headsetRotationEulerZ
0,0,-0.1529034,2.155458,0.4959397,0.04634228,-0.01993615,-0.002175472,-0.9987243,354.6837,2.280457,0.1437215
0,0.0130129,-0.152928,2.155473,0.4959078,0.04639867,-0.01995475,-0.002285276,-0.9987211,354.677,2.282013,0.1561145
0,0.0260258,-0.1529651,2.155464,0.4958511,0.04638979,-0.01983139,-0.002309018,-0.9987239,354.678,2.2677,0.159523
0,0.0383786,-0.1529477,2.15541,0.49591,0.04628322,-0.01974038,-0.002428786,-0.9987304,354.69,2.256592,0.1740157
0,0.0512169,-0.1530068,2.155397,0.4958564,0.04617832,-0.01965489,-0.002525194,-0.9987366,354.7018,2.246247,0.1857877
0,0.0649282,-0.1530278,2.155334,0.4958995,0.04605978,-0.01955637,-0.002540923,-0.9987439,354.7154,2.234833,0.188384
0,0.07612111,-0.1530717,2.155285,0.4958244,0.04568367,-0.01946845,-0.002497837,-0.9987631,354.7586,2.224945,0.1847331
0,0.08890691,-0.1531247,2.155229,0.4957431,0.04518142,-0.01935417,-0.002475463,-0.9987882,354.8163,2.211914,0.1838714
0,0.1118136,-0.1531011,2.155138,0.495712,0.04474269,-0.01923303,-0.002543505,-0.9988102,354.8665,2.197632,0.1932827
0,0.1200247,-0.1531687,2.155099,0.495602,0.04437707,-0.01898252,-0.002688987,-0.9988309,354.9082,2.168091,0.2120817
0,0.1267261,-0.1531867,2.155097,0.495567,0.04409525,-0.01859361,-0.00289525,-0.9988501,354.9401,2.122345,0.2383669
0,0.1376485,-0.1532519,2.155051,0.495423,0.04387573,-0.0182205,-0.003088973,-0.998866,354.965,2.078491,0.2629758
0,0.1502793,-0.1533193,2.154994,0.4952655,0.04352944,-0.01784267,-0.003253083,-0.9988875,355.0045,2.034271,0.2844417
0,0.1628255,-0.153323,2.154965,0.4952164,0.04309209,-0.01734488,-0.00340602,-0.9989147,355.0545,1.976349,0.3053671
0,0.1756329,-0.1533905,2.154858,0.4950047,0.04263904,-0.01679799,-0.00354634,-0.998943,355.1063,1.912873,0.3250616
0,0.1880422,-0.1534494,2.154771,0.4948196,0.04225419,-0.01628008,-0.003658309,-0.9989676,355.1504,1.852875,0.3411742
0,0.2009031,-0.1535164,2.154678,0.4947324,0.04182841,-0.01578306,-0.003817891,-0.9989929,355.1991,1.795074,0.3626812
0,0.2134736,-0.1535938,2.154557,0.4944916,0.04129044,-0.01513925,-0.004035156,-0.9990243,355.2607,1.720184,0.3916539
0,0.226393,-0.1537069,2.154422,0.4943401,0.04061751,-0.01451983,-0.004274391,-0.9990602,355.3377,1.648071,0.4231713
0,0.2389758,-0.153791,2.154288,0.4941002,0.03994035,-0.01373487,-0.004511028,-0.9990975,355.4153,1.557007,0.4550579
0,0.2614412,-0.1538865,2.154139,0.4938301,0.03908122,-0.01291572,-0.004858432,-0.9991407,355.5137,1.46164,0.4999537
0,0.2688695,-0.1539865,2.153963,0.4935272,0.03804607,-0.01193341,-0.005258328,-0.9991909,355.6324,1.347473,0.5516563
0,0.276164,-0.154112,2.153661,0.4932784,0.0368291,-0.0106932,-0.005592602,-0.9992487,355.7722,1.204193,0.59689
0,0.2885679,-0.1542142,2.153481,0.4929479,0.03579312,-0.009631687,-0.005848936,-0.9992957,355.8913,1.081787,0.6318983
0,0.3016325,-0.154318,2.153295,0.4926229,0.03493458,-0.008580567,-0.006004107,-0.9993347,355.9903,0.9609681,0.6548296
0,0.3136199,-0.1543553,2.153082,0.4923627,0.03389562,-0.007411642,-0.006177928,-0.9993787,356.11,0.8267213,0.6802939
0,0.3269126,-0.1544551,2.152934,0.4920166,0.03301568,-0.006412973,-0.006394692,-0.9994138,356.2114,0.7118225,0.7096548
0,0.3385514,-0.1545122,2.152812,0.4917487,0.03219844,-0.005352854,-0.006583734,-0.9994454,356.3058,0.5899963,0.7358209
0,0.3515709,-0.1546093,2.152619,0.4913596,0.03114302,-0.004249975,-0.006856392,-0.9994824,356.4275,0.4631957,0.7716337
0,0.3642559,-0.1547164,2.152377,0.4909038,0.02979564,-0.003001807,-0.007042999,-0.9995266,356.5828,0.320343,0.7978815
0,0.3762714,-0.1547965,2.152167,0.4905306,0.02871274,-0.001901555,-0.007332697,-0.999559,356.7078,0.1940002,0.8350456
