scene,time,controllerLocationX,controllerLocationY,controllerLocationZ,controllerRotationX,controllerRotationY,controllerRotationZ,controllerRotationW,controllerRotationEulerX,controllerRotationEulerY,controllerRotationEulerZ
0,0,-0.2792148,1.706352,0.06336493,-0.06444322,-0.003391408,-0.3022279,0.9510489,352.8408,1.877212,324.6237
0,0.03333334,-0.2791613,1.70647,0.06456468,-0.06473866,-5.749799E-05,-0.3019142,0.9511345,352.924,2.251205,324.6393
0,0.06666667,-0.2792279,1.706321,0.06508202,-0.06442785,0.001270493,-0.3018899,0.9511624,353.0042,2.385742,324.6363
0,0.1,-0.2791154,1.706253,0.06562425,-0.0651743,0.00246782,-0.3012681,0.9513063,352.9628,2.538971,324.699
0,0.1333333,-0.2791076,1.705902,0.06636551,-0.06567369,0.003953781,-0.3005301,0.9515005,352.9578,2.714264,324.7757
0,0.1666667,-0.2793729,1.705964,0.06707316,-0.06533556,0.004886601,-0.3000663,0.9516657,353.0258,2.8013,324.8285
0,0.2,-0.2796293,1.705862,0.06775828,-0.06491557,0.006003011,-0.3000382,0.951697,353.1104,2.908829,324.8282
0,0.2333333,-0.2795311,1.705833,0.06808306,-0.06537901,0.006248608,-0.2995616,0.9518138,353.0667,2.948669,324.8809
0,0.2666667,-0.2795078,1.706009,0.06835164,-0.0661598,0.006065639,-0.2989291,0.9519598,352.973,2.951432,324.9527
0,0.3,-0.2793376,1.706011,0.06832928,-0.06625332,0.00592774,-0.2980595,0.9522268,352.9554,2.933121,325.0578
0,0.3333333,-0.2791537,1.705745,0.06783497,-0.06495201,0.005067376,-0.2966714,0.9527547,353.064,2.782807,325.24
0,0.3666667,-0.278931,1.704976,0.06645438,-0.06187421,0.003099671,-0.2943553,0.9536859,353.3276,2.443085,325.5519
0,0.4,-0.2784615,1.704137,0.06462487,-0.05912617,0.0001061372,-0.2938003,0.9540364,353.5259,2.015472,325.653
0,0.4333333,-0.277496,1.703483,0.06214615,-0.05763251,-0.003666774,-0.2924406,0.9545384,353.5596,1.540161,325.8465
0,0.4666667,-0.2761342,1.702292,0.0585931,-0.05463334,-0.007668631,-0.2898154,0.9554912,353.7511,0.9806213,326.1997
0,0.5,-0.2745487,1.700414,0.0541265,-0.04900176,-0.01314335,-0.2882425,0.9562125,354.1866,0.1792908,326.4409
0,0.5333334,-0.2728878,1.698203,0.04899781,0.04255404,0.02065497,0.2891444,-0.9561162,354.6455,359.1432,326.3878
0,0.5666667,-0.271148,1.695945,0.04365006,0.03602832,0.02755955,0.2880042,-0.9565542,355.1354,358.1612,326.5656
