scene,time,locationX,locationY,locationZ
0,0,0.004999161,0.0190084,-0.02605046
0,0.03333334,0.004999161,0.03820539,-0.01111348
0,0.06666667,0.004999161,0.0305326,0.02528942
0,0.1,0.004999161,0.02277589,0.038472
0,0.1333333,0.004999161,0.02676415,0.05344865
0,0.1666667,0.004999161,0.02698016,0.07070187
0,0.2,0.004999161,0.02056384,0.07959732
0,0.2333333,0.004999638,0.01241708,0.09040222
0,0.2666667,0.004999161,0.0165894,0.09448537
0,0.3,0.004999638,0.0257206,0.09501746
0,0.3333333,0.004999638,0.02742028,0.09327751
0,0.3666667,0.004999161,0.01670909,0.07862768
0,0.4,0.004999161,-0.009363413,0.04525572
0,0.4333333,0.004999161,-0.02922988,0.003183633
0,0.4666667,0.004999638,-0.03314519,-0.04399785
0,0.5,0.004999161,-0.05254626,-0.1001658
0,0.5333334,0.004999161,-0.09576583,-0.180005
0,0.5666667,0.004999638,-0.1413567,-0.2826403
0,0.6000001,0.004999161,-0.1897628,-0.3805117
0,0.6333334,0.004999161,-0.2379806,-0.4705867
0,0.6666668,0.004999161,-0.2853725,-0.5637765
0,0.7000002,0.004999161,-0.3256404,-0.6469494
0,0.7333335,0.004999161,-0.3671547,-0.716374
0,0.7666669,0.004999161,-0.4265596,-0.8005452
0,0.8000003,0.004999638,-0.4838909,-0.8782927
0,0.8333336,0.004999161,-0.5210316,-0.9457071
0,0.866667,0.004999638,-0.5574028,-0.9943067
0,0.9000003,0.004999161,-0.5917193,-1.03609
0,0.9333337,0.004999161,-0.6008267,-1.089768
0,0.9666671,0.004999161,-0.6317475,-1.138041
0,1,0.004999638,-0.6651982,-1.183362
0,1.033334,0.004999161,-0.6917512,-1.222829
0,1.066667,0.004999638,-0.7225146,-1.265633
0,1.1,0.004999161,-0.7508109,-1.28164
0,1.133334,0.004999161,-0.7470299,-1.280429
0,1.166667,0.004999161,-0.7552185,-1.288286
0,1.2,0.004999161,-0.7838622,-1.313893
0,1.233333,0.004999161,-0.813228,-1.344775
0,1.266667,0.004999161,-0.8415899,-1.375429
0,1.3,0.004999161,-0.8695564,-1.409876
0,1.333333,0.004999161,-0.879302,-1.439802
0,1.366667,0.004999161,-0.8958279,-1.465994
0,1.4,0.004999161,-0.9350934,-1.494651
0,1.433333,0.004999161,-0.956425,-1.508136
0,1.466667,0.004999161,-0.9650383,-1.496739
0,1.5,0.004999161,-0.9618213,-1.485569
1,0,0.004999638,0.0319798,-0.005437598
1,0.03333334,0.004999638,0.0372107,0.0009346604
1,0.06666667,0.004999161,0.03901315,0.03212896
