scene,time,headsetLocationX,headsetLocationY,headsetLocationZ,headsetRotationX,headsetRotationY,headsetRotationZ,headsetRotationW,headsetRotationEulerX,headsetRotationEulerY,headsetRotationEulerZ
0,0,-0.2397358,2.090623,0.3410297,-0.04410265,0.01682135,-0.02698579,0.9985208,354.9994,2.069439,356.8134
0,0.0126315,-0.2397597,2.090655,0.3410526,-0.04421914,0.01677575,-0.02700037,0.9985161,354.9859,2.064667,356.8117
0,0.025263,-0.2397919,2.09067,0.3410325,-0.04423396,0.01686992,-0.02698953,0.9985141,354.9845,2.075482,356.8125
0,0.0376737,-0.2398244,2.09068,0.3410124,-0.04428773,0.01689206,-0.02687217,0.9985145,354.9781,2.077617,356.8257
0,0.0502244,-0.2398912,2.090734,0.3410357,-0.04432544,0.01690112,-0.02679518,0.9985148,354.9737,2.078397,356.8344
0,0.0629385,-0.2399295,2.090723,0.3409923,-0.04429856,0.01685905,-0.02665211,0.9985204,354.9763,2.072752,356.8512
0,0.09121811,-0.2400243,2.090674,0.3410004,-0.04426793,0.01691562,-0.02653332,0.998524,354.9798,2.078551,356.8646
0,0.09843791,-0.2400452,2.090661,0.3409705,-0.04419924,0.01692604,-0.02651408,0.9985275,354.9876,2.079422,356.8669
0,0.1061466,-0.240061,2.090648,0.3409422,-0.04413451,0.01693045,-0.02646031,0.9985317,354.995,2.079443,356.8732
0,0.1139816,-0.2400974,2.090594,0.3409107,-0.04405429,0.01690179,-0.02641686,0.9985368,355.004,2.075666,356.8786
0,0.1262242,-0.2401127,2.090579,0.3408723,-0.04397479,0.01678043,-0.02638146,0.9985433,355.0126,2.061282,356.8834
0,0.1384235,-0.2401205,2.090575,0.3408614,-0.0439037,0.01670158,-0.02632405,0.9985493,355.0204,2.0517,356.8906
0,0.1506115,-0.2401295,2.090571,0.3408363,-0.04393049,0.01664563,-0.02637467,0.9985477,355.0173,2.045614,356.885
0,0.1631293,-0.2401376,2.090589,0.3408314,-0.04401937,0.01662939,-0.0264784,0.9985414,355.0073,2.044561,356.8729
0,0.1755042,-0.240141,2.090623,0.3408325,-0.04415499,0.016616,-0.02643298,0.9985367,354.9916,2.043245,356.8779
0,0.1883223,-0.2401381,2.090653,0.3408393,-0.04438788,0.01651587,-0.02648233,0.9985268,354.9647,2.032763,356.8722
0,0.2010316,-0.2401204,2.090693,0.3408669,-0.04462836,0.01650945,-0.02649297,0.9985159,354.9371,2.032878,356.8705
0,0.2132737,-0.2400976,2.090755,0.3408972,-0.04492777,0.01648269,-0.02657938,0.9985005,354.9029,2.031242,356.86
0,0.2362892,-0.2400705,2.090828,0.3409221,-0.04529323,0.01648869,-0.02661711,0.9984829,354.8611,2.033346,356.8547
0,0.2436237,-0.2400414,2.090901,0.3409792,-0.04572427,0.01650439,-0.02671056,0.9984606,354.8119,2.037078,356.8429
0,0.251313,-0.2399943,2.091001,0.341014,-0.04624577,0.0165354,-0.02680119,0.9984336,354.7524,2.042872,356.8311
0,0.2622558,-0.2399411,2.091124,0.3410701,-0.04688133,0.01652679,-0.02689506,0.9984016,354.6797,2.044529,356.8189
0,0.2746461,-0.239878,2.091258,0.3410853,-0.04762988,0.01657019,-0.02689857,0.9983653,354.594,2.052076,356.8165
0,0.2873428,-0.2398155,2.091431,0.3411493,-0.0485405,0.0165749,-0.02692542,0.9983206,354.4897,2.055862,356.8112
0,0.2997833,-0.239746,2.091658,0.3412079,-0.04965344,0.01662065,-0.02694478,0.9982646,354.3622,2.065027,356.8061
0,0.31212,-0.2396249,2.091961,0.3411891,-0.05117339,0.01661384,-0.02698747,0.9981868,354.188,2.069697,356.7975
0,0.3249284,-0.2395266,2.092226,0.3412596,-0.05256405,0.01669074,-0.02693716,0.9981147,354.0287,2.083024,356.7995
0,0.3374099,-0.2394162,2.092468,0.3413351,-0.05397032,0.01677079,-0.02694602,0.998038,353.8677,2.097136,356.7946
0,0.3501461,-0.2393145,2.092784,0.3413439,-0.05540774,0.01682851,-0.02695312,0.997958,353.703,2.108796,356.7898
0,0.362917,-0.2392271,2.093249,0.3414361,-0.05767834,0.01693161,-0.0269116,0.9978288,353.4428,2.128287,356.7883
0,0.3753553,-0.2391466,2.093764,0.3415304,-0.06040864,0.01705521,-0.02673373,0.9976699,353.1296,2.150835,356.801
0,0.3977964,-0.2390245,2.094333,0.3416616,-0.06341055,0.01729674,-0.0265437,0.9974845,352.7855,2.187797,356.8134
0,0.4049669,-0.2388221,2.094887,0.3417953,-0.06638834,0.01773163,-0.02620602,0.997292,352.4444,2.245825,356.8412
0,0.4124676,-0.2386056,2.09541,0.3420079,-0.06931845,0.01854367,-0.02586738,0.9970867,352.1099,2.3471,356.8659
0,0.4249713,-0.2383136,2.095857,0.3421965,-0.07166811,0.01952368,-0.02552669,0.9969107,351.8424,2.465679,356.8906
0,0.437404,-0.2379946,2.096278,0.3424001,-0.0738751,0.02063137,-0.02516183,0.9967365,351.5915,2.598283,356.9168
0,0.4499368,-0.2377165,2.096616,0.342575,-0.0759388,0.02173289,-0.02484172,0.9965661,351.3571,2.730049,356.9378
0,0.4627218,-0.2373179,2.097077,0.3428076,-0.07834107,0.02295284,-0.02466875,0.9963571,351.0844,2.878046,356.939
0,0.4754595,-0.2369273,2.097384,0.3429484,-0.08045327,0.0238194,-0.02453774,0.9961715,350.8441,2.984633,356.9389
0,0.4882079,-0.2365661,2.097749,0.3431015,-0.0824638,0.02460901,-0.02440487,0.9959912,350.6151,3.082016,356.9397
0,0.5000639,-0.2361337,2.098145,0.3432638,-0.08469997,0.02524818,-0.02431155,0.9957898,350.3599,3.163265,356.9361
0,0.5127701,-0.2357534,2.098464,0.3433738,-0.08639712,0.02559372,-0.0243483,0.9956343,350.166,3.209896,356.922
0,0.525622,-0.2353732,2.098712,0.3434694,-0.08794679,0.02588347,-0.02460028,0.9954849,349.9897,3.251779,356.8839
0,0.548473,-0.2349185,2.099043,0.3435797,-0.08955676,0.02601232,-0.02502809,0.9953274,349.8064,3.277201,356.8268
0,0.5563818,-0.2346007,2.099226,0.3436347,-0.09072499,0.02599861,-0.02537608,0.9952132,349.6732,3.283738,356.782
0,0.5640544,-0.2342529,2.099422,0.3436754,-0.09187425,0.02575211,-0.02596064,0.995099,349.5422,3.265813,356.7122
0,0.5745698,-0.2338602,2.09959,0.3437131,-0.09313665,0.02526445,-0.02650703,0.9949797,349.3972,3.220104,356.649
0,0.587084,-0.2335367,2.099778,0.3437045,-0.09408455,0.02470852,-0.02697105,0.9948921,349.2878,3.164435,356.5975
0,0.5996122,-0.2332251,2.099952,0.3436914,-0.09502057,0.02401543,-0.02732732,0.9948103,349.179,3.091688,356.5601
0,0.6122295,-0.2328628,2.10013,0.34377,-0.09626378,0.02307425,-0.02775842,0.994701,349.034,2.992281,356.5157
0,0.6247461,-0.2325843,2.10035,0.343747,-0.09735502,0.02222869,-0.02804475,0.9946061,348.9064,2.90179,356.4879
0,0.6375378,-0.2323419,2.100585,0.3438211,-0.09850168,0.0214506,-0.02844653,0.9944989,348.7729,2.820722,356.4458
0,0.6506522,-0.2320676,2.10076,0.343814,-0.09942148,0.02069609,-0.02883337,0.9944122,348.6654,2.741332,356.4062
0,0.6624352,-0.2317678,2.100879,0.3438194,-0.1000863,0.0200011,-0.02941205,0.9943429,348.588,2.670054,356.3446
0,0.6750875,-0.2315487,2.100983,0.3439011,-0.1005997,0.01948906,-0.02990165,0.9942865,348.5283,2.618426,356.2918
0,0.6882523,-0.2313066,2.1011,0.3439427,-0.1011394,0.01910917,-0.03037492,0.9942248,348.466,2.58214,356.2393
