scene,time,controllerLocationX,controllerLocationY,controllerLocationZ,controllerRotationX,controllerRotationY,controllerRotationZ,controllerRotationW,controllerRotationEulerX,controllerRotationEulerY,controllerRotationEulerZ
0,0.7497281,-0.6803994,1.759469,0.3350587,-0.1714651,-0.04431283,-0.4760138,0.8614214,340.2696,5.29681,301.2289
0,0.7625985,-0.6802,1.76074,0.3360611,-0.1743927,-0.04398816,-0.4759817,0.8608679,339.9931,5.513345,301.1496
0,0.774868,-0.6799999,1.761998,0.3370556,-0.1773601,-0.0437076,-0.4758392,0.8603547,339.7095,5.726102,301.0829
0,0.7873167,-0.6797607,1.763416,0.3381751,-0.1808367,-0.04344674,-0.475441,0.8598641,339.3718,5.963748,301.0351
0,0.7997102,-0.6795708,1.76464,0.3391375,-0.1838746,-0.04325933,-0.475009,0.8594679,339.0738,6.165964,301.0033
0,0.8124868,-0.6793907,1.765847,0.3400518,-0.1868903,-0.04321843,-0.4747594,0.8589574,338.7709,6.357054,300.9472
0,0.8252446,-0.6792083,1.767058,0.3409294,-0.1898986,-0.04337237,-0.4746849,0.8583307,338.4589,6.532975,300.8679
0,0.8377762,-0.6790259,1.768427,0.3419099,-0.1930912,-0.04363805,-0.4749176,0.8574759,338.1245,6.718506,300.74
0,0.8502016,-0.6787848,1.77009,0.3431541,-0.1973069,-0.04368989,-0.4746267,0.8566742,337.6955,6.980478,300.6464
0,0.872755,-0.6787341,1.770644,0.3435936,-0.1987384,-0.0437338,-0.4742541,0.8565474,337.5461,7.059643,300.652
0,0.880824,-0.6786172,1.771661,0.3443565,-0.2013829,-0.04390638,-0.473863,0.8561372,337.2672,7.204954,300.6216
0,0.8882739,-0.6785398,1.772844,0.345241,-0.2043332,-0.04416165,-0.4734986,0.8556265,336.9529,7.363308,300.577
0,0.8996144,-0.6786686,1.773876,0.3460408,-0.2066391,-0.04420107,-0.4731924,0.8552401,336.7164,7.503709,300.5416
0,0.9120706,-0.6788126,1.774824,0.3468601,-0.2088212,-0.04388684,-0.4725152,0.8551006,336.5093,7.662496,300.5559
0,0.9248624,-0.6788943,1.775643,0.3476286,-0.2108204,-0.04356907,-0.4719182,0.854956,336.3214,7.812045,300.5644
