scene,time,controllerLocationX,controllerLocationY,controllerLocationZ,controllerRotationX,controllerRotationY,controllerRotationZ,controllerRotationW,controllerRotationEulerX,controllerRotationEulerY,controllerRotationEulerZ
0,0,-0.8065667,1.804022,0.453451,0.04710471,0.03569315,0.4032266,-0.9131898,353.407,358.4309,312.4419
0,0.0224497,-0.8067442,1.803867,0.4535621,0.04711538,0.03526326,0.4028258,-0.9133827,353.4265,358.4738,312.4902
0,0.0448994,-0.8068349,1.803721,0.4534803,0.04648236,0.03549927,0.4030795,-0.9132942,353.4816,358.4214,312.4617
0,0.0528914,-0.8069227,1.803515,0.4535704,0.0459647,0.03482943,0.4029551,-0.9134009,353.5672,358.4671,312.4759
0,0.059904,-0.8070578,1.803224,0.453624,0.04493439,0.03444793,0.4034098,-0.913266,353.6923,358.4626,312.4205
0,0.0711613,-0.8072345,1.802833,0.4538032,0.04381425,0.03343304,0.4039071,-0.9131383,353.8562,358.5209,312.357
0,0.0839374,-0.8074135,1.802429,0.4540269,0.04277841,0.03235369,0.4043941,-0.9130107,354.0142,358.5896,312.2944
0,0.0961541,-0.8076234,1.801997,0.4543043,0.04190308,0.03117794,0.4048355,-0.9128966,354.16,358.6754,312.2366
0,0.1089513,-0.8078685,1.801482,0.4546486,0.04100595,0.02969751,0.4047424,-0.913028,354.3231,358.7887,312.2449
0,0.1215285,-0.808202,1.800788,0.4551478,0.03996977,0.02760855,0.4042921,-0.913339,354.5294,358.9574,312.2964
0,0.1346877,-0.8085524,1.800018,0.455691,0.03879554,0.02537633,0.4038584,-0.9136462,354.7566,359.1349,312.3459
0,0.1470283,-0.8089806,1.799019,0.4564308,0.03716499,0.02226866,0.4036855,-0.9138713,355.0718,359.3849,312.3614
0,0.1590292,-0.8095676,1.797533,0.4574973,0.03464512,0.01773782,0.4034677,-0.9141657,355.5461,359.7429,312.3814
0,0.1715914,-0.8102175,1.796009,0.4585421,-0.03198935,-0.01321949,-0.4031496,0.9144793,356.0339,0.09275918,312.4161
0,0.1856454,-0.8111622,1.793585,0.4601024,-0.02771096,-0.006362116,-0.4019727,0.9152101,356.7991,0.6101751,312.5595
0,0.2065713,-0.811673,1.792269,0.4608789,-0.02532012,-0.00302161,-0.4011224,0.9156694,357.2032,0.8478345,312.6663
0,0.2144751,-0.8124244,1.790146,0.4621116,-0.02142639,0.002325255,-0.4004259,0.9160756,357.857,1.228205,312.7558
0,0.2218463,-0.8133067,1.787501,0.4635949,-0.01660885,0.008637871,-0.3992262,0.9166613,358.6504,1.667855,312.912
0,0.2340267,-0.8140309,1.785205,0.4648546,-0.01216415,0.01385056,-0.3985279,0.916971,359.3543,2.01143,313.0078
0,0.2465962,-0.8147463,1.782802,0.4661602,0.007433651,-0.01929381,0.3984407,-0.9169611,0.09981729,2.367398,313.0299
0,0.2592842,-0.8155792,1.780049,0.4677445,0.002033616,-0.02582535,0.3988782,-0.9166379,0.9668641,2.807143,312.9908
0,0.2716581,-0.8162466,1.77772,0.4691794,-0.002385865,-0.03169445,0.4001148,-0.9159138,1.703846,3.220249,312.8519
0,0.2842205,-0.8168921,1.775413,0.4705966,-0.006810281,-0.03762056,0.401399,-0.915105,2.445322,3.637517,312.7096
0,0.2968329,-0.8173231,1.773163,0.4719202,-0.01099033,-0.04308095,0.4022318,-0.9144577,3.13894,4.017158,312.6247
0,0.3094375,-0.8176873,1.770591,0.4733802,-0.01576535,-0.04911116,0.4032726,-0.9136251,3.923105,4.427858,312.5186
0,0.3217642,-0.8179446,1.768597,0.4745631,-0.019316,-0.0539147,0.4041662,-0.9128909,4.52234,4.765707,312.4272
0,0.3346669,-0.818377,1.766796,0.475699,-0.022854,-0.05846005,0.4051186,-0.9121069,5.109365,5.076056,312.3292
0,0.3474779,-0.8189167,1.764026,0.4775929,-0.02798141,-0.0661033,0.4066539,-0.910758,6.011664,5.634993,312.1746
0,0.3705336,-0.8189598,1.76302,0.4785544,-0.02960703,-0.06978133,0.4077267,-0.9099522,6.360591,5.940133,312.0584
0,0.3782735,-0.8191314,1.761748,0.4797436,-0.03166721,-0.0742318,0.4092055,-0.9088662,6.794845,6.303088,311.8965
0,0.3851027,-0.8194098,1.76062,0.4808814,-0.03355074,-0.07826286,0.4107182,-0.9077775,7.192373,6.62895,311.7289
0,0.3961079,-0.819651,1.759777,0.4817517,-0.03498088,-0.08105078,0.4110828,-0.9073136,7.476205,6.853512,311.7
0,0.4088025,-0.8198501,1.759167,0.4823813,-0.03617115,-0.08250182,0.4103955,-0.9074473,7.664004,6.957042,311.7966
0,0.4214393,-0.8200086,1.758808,0.4829683,-0.03642688,-0.08352489,0.4082297,-0.90832,7.722148,7.071625,312.0764
0,0.4345,-0.8201355,1.758695,0.4834123,-0.03608392,-0.08406006,0.4054911,-0.9095103,7.689733,7.167216,312.4244
0,0.4466447,-0.8202246,1.758684,0.4838979,-0.03530631,-0.08497867,0.4028728,-0.9106183,7.629824,7.322071,312.7581
0,0.4592847,-0.8202749,1.758788,0.4845223,-0.03397623,-0.08643244,0.4010422,-0.9113398,7.542057,7.551877,312.9939
0,0.4720623,-0.8202746,1.75894,0.4850288,-0.03274886,-0.08761492,0.4001948,-0.9116442,7.460157,7.739851,313.1042
0,0.4845757,-0.8202475,1.759091,0.485427,-0.03190965,-0.08857063,0.3994635,-0.9119024,7.409409,7.885135,313.1992
0,0.4985422,-0.8202066,1.759299,0.4859074,-0.03089422,-0.08958811,0.3978303,-0.9125517,7.334791,8.052038,313.407
0,0.5198867,-0.8201681,1.759299,0.4859716,-0.03076097,-0.08943287,0.3962629,-0.9132531,7.299904,8.054007,313.6023
0,0.5274292,-0.8201305,1.759318,0.4861883,-0.03036225,-0.08968866,0.3940866,-0.9141825,7.25026,8.116236,313.8752
0,0.534858,-0.8201134,1.759278,0.4864725,-0.02996499,-0.0902691,0.3927127,-0.9147297,7.2223,8.206482,314.0491
0,0.5467139,-0.8201061,1.759228,0.486826,-0.02945698,-0.09126353,0.3922718,-0.9148367,7.20945,8.338361,314.108
0,0.559158,-0.8200951,1.759123,0.4871712,-0.02900056,-0.09209719,0.3918766,-0.9149371,7.195127,8.450458,314.1604
0,0.5716354,-0.8201166,1.758932,0.4874063,-0.02897928,-0.09271505,0.3907335,-0.9153642,7.21003,8.526223,314.3066
0,0.5840994,-0.8201194,1.758652,0.487562,-0.02938972,-0.09323242,0.388472,-0.9162605,7.25547,8.581204,314.5936
0,0.5970491,-0.8201066,1.758281,0.4877463,-0.02979084,-0.09415884,0.3851878,-0.9175385,7.308178,8.688698,315.0101
0,0.6093578,-0.8200017,1.757722,0.4879521,-0.03086266,-0.09549634,0.3818478,-0.9187601,7.448842,8.812397,315.438
0,0.6220219,-0.819893,1.757195,0.4883191,-0.03157583,-0.09762716,0.3804883,-0.919076,7.604437,9.021444,315.6227
0,0.6345936,-0.8197852,1.756709,0.4887018,-0.03204415,-0.09951209,0.3805022,-0.9188518,7.736462,9.203637,315.6342
0,0.64714,-0.8196625,1.756226,0.4890088,-0.03271899,-0.1008664,0.3810975,-0.9184335,7.873146,9.315202,315.5711
0,0.6602453,-0.8195261,1.755638,0.4892667,-0.03366958,-0.1021937,0.3805061,-0.9184976,8.025947,9.422302,315.657
0,0.6824079,-0.8194816,1.755504,0.4891173,-0.03404173,-0.1015043,0.3783246,-0.919461,8.013316,9.351305,315.9257
0,0.6908747,-0.8194051,1.755272,0.489026,-0.03446397,-0.1011769,0.375047,-0.9208232,8.010965,9.326621,316.3328
0,0.6980445,-0.8193601,1.755059,0.4889935,-0.03463953,-0.1011063,0.371958,-0.9220763,7.995491,9.338323,316.7166
0,0.7088409,-0.8193253,1.754859,0.4890525,-0.03481896,-0.1016019,0.3699157,-0.9228364,8.015022,9.401951,316.9738
0,0.7228208,-0.8192556,1.754595,0.4892295,-0.03499338,-0.1026182,0.3694043,-0.9229223,8.071431,9.508876,317.0444
