scene,time,locationX,locationY,locationZ
0,0,0.005000114,0.02564979,0.06133503
0,0.0224497,0.005000114,0.02077198,0.06936598
0,0.0448994,0.005000114,0.01891112,0.07312
0,0.0528914,0.005000114,0.01402926,0.06859496
0,0.059904,0.005000114,0.006449461,0.07256266
0,0.0711613,0.005000114,-0.004601717,0.0722459
0,0.0839374,0.005000114,-0.01908898,0.07737237
0,0.0961541,0.005000114,-0.03308225,0.0834257
0,0.1089513,0.005000114,-0.04605341,0.09098569
0,0.1215285,0.005000114,-0.06058097,0.1009508
0,0.1346877,0.005000114,-0.07898927,0.1157589
0,0.1470283,0.005000114,-0.09924674,0.1313629
0,0.1590292,0.005000114,-0.1272423,0.1532982
0,0.1715914,0.005000114,-0.1692674,0.1847069
0,0.1856454,0.005000114,-0.2123983,0.2154016
0,0.2065713,0.005000114,-0.2799494,0.2607958
0,0.2144751,0.005000114,-0.3156099,0.2817011
0,0.2218463,0.005000114,-0.3732265,0.3151485
0,0.2340267,0.005000114,-0.4431512,0.3538653
0,0.2465962,0.005000114,-0.5050943,0.384223
0,0.2592842,0.005000114,-0.5706551,0.4156815
0,0.2716581,0.005000114,-0.6468909,0.4545266
0,0.2842205,0.005000114,-0.7117414,0.4909859
0,0.2968329,0.005000114,-0.7770424,0.527801
0,0.3094375,0.005000114,-0.8383369,0.5613616
0,0.3217642,0.005000114,-0.9078243,0.5977315
0,0.3346669,0.005000114,-0.9611062,0.6276602
0,0.3474779,0.005000114,-1.013258,0.6552074
0,0.3705336,0.005000114,-1.093793,0.7047437
0,0.3782735,0.005000114,-1.125092,0.7317747
0,0.3851027,0.005000114,-1.164156,0.7639967
0,0.3961079,0.005000114,-1.19998,0.7930167
0,0.4088025,0.005000114,-1.225654,0.8131147
0,0.4214393,0.005000114,-1.242659,0.822604
0,0.4345,0.005000114,-1.248203,0.8330074
0,0.4466447,0.005000114,-1.245624,0.8416449
0,0.4592847,0.005000114,-1.24065,0.8554248
0,0.4720623,0.005000114,-1.233262,0.8758054
0,0.4845757,0.005000114,-1.226285,0.8924928
0,0.4985422,0.005000114,-1.221956,0.9054109
0,0.5198867,0.005000114,-1.215533,0.9202866
0,0.5274292,0.005000114,-1.212512,0.9205254
0,0.534858,0.005000114,-1.208286,0.9261163
0,0.5467139,0.005000114,-1.206042,0.9341905
0,0.559158,0.005000114,-1.205184,0.9459326
0,0.5716354,0.005000114,-1.204225,0.9559647
0,0.5840994,0.005000114,-1.205831,0.9627455
0,0.5970491,0.005000114,-1.210147,0.9676554
0,0.6093578,0.005000114,-1.21528,0.977141
0,0.6220219,0.005000114,-1.2283,0.9880709
0,0.6345936,0.005000114,-1.242765,1.006568
0,0.64714,0.005000114,-1.255114,1.022771
0,0.6602453,0.005000114,-1.267759,1.032784
0,0.6824079,0.005000591,-1.28193,1.042368
0,0.6908747,0.005000591,-1.280825,1.036057
0,0.6980445,0.005000114,-1.280813,1.033835
0,0.7088409,0.005000114,-1.279703,1.034826
0,0.7228208,0.005000591,-1.281742,1.040419
0,0.7338462,0.005000591,-1.287165,1.0499
0,0.7470077,0.005000114,-1.296629,1.058408
0,0.7591999,0.005000591,-1.307895,1.060915
0,0.7721199,0.005000591,-1.32068,1.056775
0,0.7845988,0.005000591,-1.329444,1.055724
0,0.7970101,0.005000114,-1.339046,1.052683
0,0.8094891,0.005000114,-1.347704,1.056675
0,0.8223918,0.005000114,-1.353771,1.057544
0,0.8448794,0.005000114,-1.366544,1.054897
0,0.8525754,0.005000114,-1.373363,1.051293
0,0.8596858,0.005000114,-1.384543,1.041843
