scene,time,locationX,locationY,locationZ
0,0.929782,0.004999638,1.474573,-0.8466039
0,0.942683,0.004999638,1.477813,-0.8339205
0,0.9551345,0.004999638,1.507712,-0.823333
0,0.9685853,0.004999638,1.523154,-0.8166025
0,0.9821123,0.004999638,1.554344,-0.8170805
0,1.01559,0.004999638,1.572652,-0.8303721
0,1.028672,0.004999638,1.568191,-0.8265014
0,1.041494,0.004999638,1.564444,-0.8187642
0,1.054133,0.004999638,1.567014,-0.8095943
0,1.067177,0.004999638,1.575074,-0.8033406
0,1.080519,0.004999638,1.588962,-0.8012866
0,1.092725,0.004999638,1.607104,-0.8031026
0,1.105141,0.004999638,1.616222,-0.8043537
0,1.119275,0.004999638,1.619448,-0.8033903
0,1.132203,0.004999638,1.615817,-0.8036423
0,1.164847,0.004999638,1.614218,-0.8135688
0,1.178096,0.004999638,1.613622,-0.8182048
0,1.190387,0.004999638,1.613248,-0.8259386
0,1.203356,0.004999638,1.610416,-0.8293244
0,1.215868,0.005000114,1.605819,-0.831846
0,1.228739,0.004999638,1.602644,-0.8333138
0,1.23917,0.004999638,1.596139,-0.8283128
0,1.260818,0.004999638,1.613738,-0.8320981
0,1.283179,0.004999638,1.641889,-0.8366401
0,1.322377,0.004999638,1.6673,-0.8294437
0,1.336552,0.004999638,1.687488,-0.8228773
0,1.349455,0.004999638,1.733715,-0.8127564
0,1.371812,0.005000114,1.773808,-0.8088627
0,1.394129,0.004999638,1.800308,-0.8120908
0,1.416419,0.004999638,1.809095,-0.8157876
0,1.439288,0.004999638,1.807653,-0.8143066
0,1.479043,0.004999638,1.804415,-0.8097467
0,1.492635,0.004999638,1.800489,-0.808534
0,1.505931,0.004999638,1.790055,-0.8111827
0,1.528417,0.004999638,1.781148,-0.8161033
0,1.550531,0.004999638,1.762333,-0.8244296
0,1.572903,0.004999638,1.73933,-0.826696
1,0,0.004999638,0.04792833,0.02296743
1,0.0118216,0.004999638,0.04263425,0.02601001
1,0.0236432,0.004999638,0.03321648,0.03121227
1,0.0353403,0.004999638,0.02288604,0.03718641
1,0.0458315,0.005000114,0.01383066,0.04464626
1,0.0565513,0.004999638,0.006401777,0.04780394
1,0.0671385,0.004999638,0.002339602,0.05290887
1,0.0788304,0.004999638,0.00199151,0.05739754
1,0.1048866,0.004999638,-0.002731323,0.07795575
1,0.1159298,0.004999638,-0.003949404,0.09869909
1,0.1264333,0.004999638,-0.005674362,0.1159343
1,0.137272,0.004999638,-0.006706476,0.1361088
1,0.1492803,0.004999638,-0.005023718,0.1592996
1,0.1604668,0.004999638,-0.005250454,0.1768714
1,0.1717021,0.004999638,-0.00378418,0.1930644
1,0.1840286,0.004999638,-0.002756119,0.2032581
1,0.1968243,0.004999638,-0.001874208,0.2114758
1,0.2089526,0.004999638,-0.004326344,0.2107586
1,0.2212244,0.004999638,-0.007680178,0.2151013
1,0.2331007,0.005000114,-0.0100162,0.2261547
1,0.264032,0.004999638,-0.003877878,0.2771783
1,0.2774362,0.004999638,0.004971504,0.3129622
1,0.2904365,0.004999638,0.0157733,0.3482189
1,0.3026322,0.004999638,0.0246582,0.3799312
1,0.315078,0.005000114,0.02680182,0.426326
1,0.3276249,0.004999638,0.02151656,0.4756778
1,0.3405187,0.004999638,0.006562471,0.5287773
1,0.3535121,0.004999638,-0.0131681,0.5830562
1,0.3663895,0.004999638,-0.0396564,0.6477545
1,0.3810734,0.004999638,-0.07006526,0.7127532
1,0.3952721,0.005000114,-0.09162736,0.7763475
1,0.428336,0.004999638,-0.1347158,0.9272662
1,0.4410142,0.004999638,-0.1507781,0.9881409
1,0.4526611,0.004999638,-0.1652257,1.051287
1,0.4652386,0.004999638,-0.1942303,1.161206
1,0.4877475,0.004999638,-0.2283127,1.259557
1,0.5106317,0.004999638,-0.2408373,1.341359
1,0.5328115,0.004999638,-0.2310541,1.413232
1,0.5556803,0.005000114,-0.2396634,1.486108
1,0.5961055,0.004999638,-0.284435,1.56984
1,0.6115415,0.004999638,-0.3088982,1.586683
1,0.6228434,0.005000114,-0.3400214,1.622998
1,0.644347,0.004999638,-0.3591179,1.642142
1,0.6670116,0.005000114,-0.3801672,1.655396
1,0.6889802,0.004999638,-0.4113176,1.660875
1,0.7119104,0.004999638,-0.4487804,1.656627
1,0.7520058,0.005000114,-0.4940269,1.658011
1,0.7665378,0.004999638,-0.5116768,1.662741
1,0.7783216,0.004999638,-0.552913,1.665761
1,0.8006204,0.004999638,-0.6033494,1.668611
1,0.823476,0.004999638,-0.6510037,1.681795
1,0.8451871,0.004999638,-0.6935729,1.705022
1,0.8681539,0.004999638,-0.7186822,1.713124
1,0.9072877,0.005000114,-0.739996,1.711195
1,0.9214435,0.005000114,-0.7514231,1.715581
1,0.9348915,0.004999638,-0.7705536,1.72116
1,0.9569669,0.004999638,-0.7741752,1.718217
1,0.9692443,0.005000114,-0.7720333,1.708531
1,0.9814685,0.004999638,-0.7707655,1.697113
1,0.9942263,0.005000114,-0.7718225,1.68804
1,1.00677,0.005000114,-0.780946,1.685737
1,1.020521,0.005000114,-0.7854824,1.684556
1,1.051881,0.004999638,-0.7871666,1.674979
1,1.063712,0.004999638,-0.7854186,1.667606
1,1.076009,0.005000114,-0.782225,1.66204
1,1.087586,0.005000114,-0.7843523,1.664642
1,1.098683,0.004999638,-0.7865928,1.667451
1,1.109574,0.004999638,-0.7884302,1.670382
1,1.120157,0.005000114,-0.7901675,1.670946
1,1.130962,0.005000114,-0.7911427,1.669735
1,1.141721,0.004999638,-0.7962976,1.667995
1,1.152126,0.004999638,-0.8008509,1.668812
1,1.163184,0.005000114,-0.8049142,1.671891
1,1.174092,0.005000114,-0.8074327,1.676627
1,1.202299,0.004999638,-0.8231317,1.690858
1,1.213278,0.004999638,-0.8273227,1.693172
1,1.224754,0.005000114,-0.8334483,1.697349
1,1.235691,0.004999638,-0.8404703,1.700316
1,1.246943,0.004999638,-0.8502593,1.702517
