scene,time,locationX,locationY,locationZ
0,0,0.005000114,0.06603074,0.1109343
0,0.0128896,0.005000114,0.06028581,0.1134345
0,0.0257792,0.004999638,0.05771327,0.1050902
0,0.0388727,0.005000114,0.04807305,0.09518352
0,0.0506214,0.005000114,0.04523182,0.09400287
0,0.0632796,0.004999638,0.04422498,0.09267771
0,0.0758554,0.005000114,0.05348611,0.09044513
0,0.089039,0.005000114,0.0660646,0.08841196
0,0.1111803,0.005000114,0.08864594,0.08410108
0,0.1194372,0.004999638,0.105155,0.07843
0,0.1275019,0.005000114,0.1210427,0.06769684
0,0.1379071,0.004999638,0.1381176,0.052205
0,0.1502227,0.005000114,0.153012,0.03028768
0,0.1629587,0.005000114,0.1686656,0.008193552
0,0.1752625,0.004999638,0.1801412,-0.01122333
0,0.1882034,0.005000114,0.1941357,-0.03780316
0,0.2006434,0.005000114,0.2074497,-0.06743769
0,0.2133316,0.005000114,0.2257006,-0.1033796
0,0.2269252,0.005000114,0.2557259,-0.1507878
0,0.2381488,0.004999638,0.2861648,-0.1907531
0,0.2510836,0.004999638,0.3194621,-0.2278108
0,0.2734723,0.004999638,0.3691833,-0.2871382
0,0.2814521,0.004999638,0.3960881,-0.3139374
0,0.2893921,0.005000114,0.422838,-0.3365866
0,0.3006907,0.005000114,0.4465578,-0.3530182
0,0.3127993,0.005000114,0.4690604,-0.3697974
0,0.3250909,0.005000114,0.4902437,-0.3903098
0,0.3379225,0.004999638,0.5156977,-0.4189549
0,0.3510695,0.005000114,0.5406091,-0.4457021
0,0.3632852,0.005000114,0.5669408,-0.4736384
0,0.375756,0.004999638,0.6018634,-0.5040958
0,0.3882259,0.005000114,0.633523,-0.5283231
0,0.4007675,0.005000114,0.661221,-0.5456423
0,0.4136751,0.005000114,0.6876645,-0.5619045
0,0.4358087,0.005000114,0.7284501,-0.5914896
0,0.4441261,0.005000114,0.7420158,-0.601836
0,0.4519807,0.005000114,0.7653699,-0.6202148
0,0.4627576,0.004999638,0.7887297,-0.6417521
0,0.4761152,0.005000114,0.8130164,-0.6644716
0,0.4879858,0.005000114,0.8400078,-0.690492
0,0.5006977,0.005000114,0.8569069,-0.7016765
0,0.5130659,0.005000114,0.885221,-0.7103606
0,0.5257874,0.004999638,0.9145722,-0.7183321
0,0.5391127,0.004999638,0.9460895,-0.7300608
0,0.5510516,0.005000114,0.9662461,-0.7460763
0,0.5633402,0.005000114,0.9856682,-0.7632536
0,0.5764455,0.004999638,1.003719,-0.7820387
0,0.5986212,0.005000114,1.024045,-0.8062205
0,0.60693,0.005000114,1.030143,-0.8122749
0,0.6143348,0.005000114,1.04107,-0.819315
0,0.6251512,0.004999638,1.050186,-0.8222706
0,0.6376497,0.004999638,1.061982,-0.8214403
0,0.6508533,0.005000114,1.068784,-0.8238719
0,0.6631681,0.005000114,1.078291,-0.8340634
0,0.6755084,0.005000114,1.091333,-0.8542475
0,0.6882652,0.005000114,1.102244,-0.8723329
0,0.7007866,0.005000114,1.11161,-0.886378
0,0.7133758,0.005000114,1.116212,-0.8993102
0,0.7270548,0.005000114,1.120086,-0.9081953
0,0.7486253,0.005000114,1.123233,-0.9122694
0,0.7569104,0.004999638,1.125416,-0.9092708
0,0.7652484,0.005000114,1.129546,-0.9099504
0,0.775211,0.005000114,1.138501,-0.9169579
