scene,time,headsetLocationX,headsetLocationY,headsetLocationZ,headsetRotationX,headsetRotationY,headsetRotationZ,headsetRotationW,headsetRotationEulerX,headsetRotationEulerY,headsetRotationEulerZ
0,0,-0.08658774,2.176789,0.2814685,-0.06561651,-0.0637564,0.09107167,0.9916328,353.1932,351.988,10.97191
0,0.0128896,-0.08655419,2.176728,0.2814817,-0.06572702,-0.06374776,0.09111014,0.9916225,353.1808,351.9874,10.97734
0,0.0257792,-0.08650541,2.176765,0.2814546,-0.06575918,-0.06361565,0.09126765,0.9916143,353.1769,352.0012,10.99492
0,0.0388727,-0.08646023,2.176798,0.2814312,-0.06588618,-0.06349581,0.09136295,0.9916049,353.1619,352.0127,11.0063
0,0.0506214,-0.08639508,2.176768,0.2813967,-0.06612799,-0.0634369,0.09144195,0.9915853,353.1344,352.0161,11.01729
0,0.0632796,-0.08635405,2.176811,0.2813458,-0.06634059,-0.06340504,0.09157982,0.9915603,353.1109,352.0162,11.03499
0,0.0758554,-0.08632131,2.176855,0.2813008,-0.066519,-0.0634582,0.09173455,0.9915306,353.0924,352.0068,11.0549
0,0.089039,-0.08624874,2.176848,0.2812697,-0.0667447,-0.06343752,0.09183543,0.9915074,353.0673,352.0058,11.06853
0,0.1111803,-0.08621644,2.17689,0.2812109,-0.06692509,-0.06349041,0.09184834,0.9914907,353.0474,351.9974,11.07209
0,0.1194372,-0.08617777,2.176923,0.2811406,-0.06713668,-0.06358131,0.09192795,0.9914632,353.0249,351.9838,11.08391
0,0.1275019,-0.08612545,2.176967,0.2810424,-0.06722542,-0.0637312,0.09211089,0.9914306,353.018,351.9642,11.10692
0,0.1379071,-0.08608143,2.177005,0.2809502,-0.06730945,-0.06373611,0.09220368,0.991416,353.0092,351.962,11.11846
0,0.1502227,-0.08604208,2.17705,0.2808733,-0.06747376,-0.06386474,0.09223647,0.9913934,352.9922,351.945,11.1247
0,0.1629587,-0.08607204,2.177129,0.280749,-0.06759192,-0.06396435,0.09244207,0.9913599,352.9815,351.9306,11.15026
0,0.1752625,-0.08601917,2.177203,0.2806573,-0.06780712,-0.06419389,0.09266172,0.9913099,352.9613,351.9001,11.17928
0,0.1882034,-0.08599711,2.17722,0.280565,-0.0680446,-0.06432007,0.09274368,0.9912778,352.9364,351.882,11.19191
0,0.2006434,-0.08594819,2.177263,0.2804764,-0.06826492,-0.06438582,0.09291651,0.9912421,352.9134,351.8705,11.21445
0,0.2133316,-0.0858808,2.177307,0.2803595,-0.06853935,-0.06456541,0.09286433,0.9912164,352.8838,351.8469,11.21234
0,0.2269252,-0.08577342,2.177286,0.2802864,-0.06872632,-0.06477299,0.09302118,0.9911752,352.8661,351.8196,11.23374
0,0.2381488,-0.08570707,2.177346,0.2801981,-0.06896824,-0.06496197,0.09326544,0.991123,352.8427,351.7931,11.26564
0,0.2510836,-0.0856057,2.177322,0.2801375,-0.06935005,-0.0651619,0.09345116,0.9910657,352.8029,351.7641,11.29224
0,0.2734723,-0.08552924,2.177403,0.2800148,-0.06972314,-0.0653667,0.09362426,0.9910098,352.7642,351.7346,11.31735
0,0.2814521,-0.08547068,2.177481,0.2799141,-0.07008425,-0.06568543,0.09384707,0.9909422,352.7286,351.6918,11.34894
0,0.2893921,-0.08540753,2.177528,0.27982,-0.07050171,-0.06593142,0.09405202,0.9908767,352.6855,351.6568,11.37853
0,0.3006907,-0.08534214,2.177581,0.2797188,-0.07091295,-0.06608326,0.0942241,0.9908209,352.6419,351.6329,11.4036
0,0.3127993,-0.08528314,2.177581,0.279679,-0.0710985,-0.06629767,0.09443045,0.9907737,352.6249,351.6044,11.43086
0,0.3250909,-0.08520362,2.177658,0.2795595,-0.07135683,-0.06653521,0.09465674,0.9907176,352.6002,351.5721,11.46133
0,0.3379225,-0.08515566,2.177756,0.2794595,-0.07163398,-0.06674484,0.09487241,0.9906629,352.5728,351.5429,11.49058
0,0.3510695,-0.08508043,2.177761,0.2794162,-0.07209144,-0.06699376,0.09507993,0.990593,352.5254,351.5069,11.52103
0,0.3632852,-0.08503335,2.177841,0.2792826,-0.07243973,-0.06720094,0.09532268,0.9905303,352.4902,351.4767,11.55415
0,0.375756,-0.08490478,2.177858,0.2791827,-0.07257512,-0.06744835,0.09535871,0.9905,352.4779,351.4463,11.56155
0,0.3882259,-0.08486173,2.177912,0.2790543,-0.0727155,-0.0676313,0.09540141,0.9904732,352.4644,351.4231,11.56929
0,0.4007675,-0.08482187,2.177963,0.2789338,-0.07295668,-0.06795027,0.09552658,0.9904215,352.4418,351.3824,11.58862
0,0.4136751,-0.0847332,2.178071,0.2788412,-0.07321575,-0.06841259,0.09576165,0.9903479,352.4197,351.3241,11.62194
0,0.4358087,-0.08470407,2.178139,0.2787383,-0.07359595,-0.06879089,0.09594837,0.9902754,352.3825,351.2742,11.65032
0,0.4441261,-0.08466434,2.178207,0.2786264,-0.07385561,-0.06909327,0.09614287,0.9902162,352.3582,351.2346,11.6778
0,0.4519807,-0.08458698,2.178198,0.2785359,-0.07407638,-0.06930277,0.09619904,0.9901796,352.336,351.2072,11.6882
0,0.4627576,-0.08456041,2.178228,0.2784379,-0.07423892,-0.06937853,0.09620453,0.9901616,352.3184,351.1963,11.69113
0,0.4761152,-0.0845301,2.178255,0.2783352,-0.07443385,-0.069547,0.09612146,0.9901431,352.2975,351.175,11.68487
0,0.4879858,-0.08448278,2.17822,0.2782302,-0.07457714,-0.06964155,0.09614453,0.9901235,352.2824,351.1621,11.68977
0,0.5006977,-0.08445322,2.178255,0.2781388,-0.07475847,-0.06987468,0.09628399,0.9900799,352.2658,351.1318,11.7096
0,0.5130659,-0.08442381,2.178307,0.2780476,-0.07486429,-0.06999138,0.09642082,0.9900503,352.2563,351.116,11.72744
0,0.5257874,-0.08436851,2.178272,0.2779864,-0.07516704,-0.07000211,0.09654577,0.9900144,352.2231,351.1098,11.74518
0,0.5391127,-0.08434669,2.178321,0.2779253,-0.07543796,-0.07004907,0.09667889,0.9899775,352.194,351.0998,11.76381
0,0.5510516,-0.08432384,2.178379,0.2778592,-0.07559218,-0.07005223,0.0968474,0.989949,352.178,351.0961,11.78496
0,0.5633402,-0.08419196,2.178389,0.2778112,-0.07571507,-0.07007169,0.09704138,0.9899192,352.166,351.0907,11.80885
0,0.5764455,-0.08416012,2.178439,0.2777511,-0.07585643,-0.07009324,0.09710719,0.9899005,352.1507,351.0858,11.81813
0,0.5986212,-0.08409738,2.17848,0.2776701,-0.07602712,-0.07012152,0.09719842,0.9898764,352.1324,351.0796,11.83073
0,0.60693,-0.08407672,2.178542,0.2776029,-0.07633602,-0.0701254,0.09733642,0.9898388,352.0986,351.074,11.85002
0,0.6143348,-0.08406342,2.178595,0.2775262,-0.07668488,-0.07016644,0.0975724,0.9897857,352.0615,351.0627,11.88137
0,0.6251512,-0.08402493,2.178612,0.2774237,-0.07696058,-0.07040767,0.09785827,0.989719,352.0356,351.029,11.9193
0,0.6376497,-0.08400284,2.17867,0.2773322,-0.07719246,-0.07062308,0.09800241,0.9896713,352.013,351,11.94018
0,0.6508533,-0.08398488,2.178684,0.2772978,-0.07745591,-0.07082845,0.09807009,0.9896293,351.9861,350.9723,11.9525
0,0.6631681,-0.08396699,2.178752,0.2771913,-0.07771315,-0.07105692,0.09820317,0.9895796,351.9608,350.9415,11.97251
0,0.6755084,-0.08395842,2.178801,0.2771131,-0.07797065,-0.07130645,0.09825099,0.9895366,351.9349,350.9089,11.98285
0,0.6882652,-0.08398546,2.178785,0.2770851,-0.07832807,-0.07156673,0.09832952,0.9894818,351.8981,350.8735,11.99795
0,0.7007866,-0.08398254,2.178856,0.2769896,-0.07850741,-0.07188112,0.09847628,0.9894302,351.8828,350.8337,12.01944
0,0.7133758,-0.08395165,2.178878,0.2768946,-0.07887465,-0.0722506,0.0985782,0.9893639,351.8464,350.7853,12.03828
0,0.7270548,-0.08394556,2.178949,0.2767896,-0.07919338,-0.07265119,0.09876408,0.9892907,351.8167,350.7334,12.06659
0,0.7486253,-0.08394942,2.179001,0.2766691,-0.07967514,-0.07302093,0.09894968,0.9892061,351.7681,350.6827,12.09647
0,0.7569104,-0.08389468,2.179009,0.2765904,-0.08000523,-0.0734553,0.09902716,0.9891396,351.7366,350.6276,12.11271
0,0.7652484,-0.08389279,2.179065,0.276484,-0.08031254,-0.07393938,0.09922994,0.9890583,351.7094,350.5659,12.14364
0,0.775211,-0.08380966,2.179063,0.2763977,-0.08065291,-0.07439022,0.09933384,0.9889863,351.6772,350.5085,12.16327
0,0.7879334,-0.08379087,2.179143,0.2762699,-0.08084866,-0.07477284,0.0994596,0.9889289,351.6608,350.4607,12.18324
0,0.800557,-0.08378875,2.179212,0.2761365,-0.08127128,-0.07522558,0.09965503,0.9888402,351.6201,350.4011,12.21449
0,0.8133811,-0.0836965,2.179266,0.2759859,-0.08193326,-0.07585686,0.09978396,0.9887244,351.5538,350.3181,12.24239
0,0.8256662,-0.083726,2.179364,0.2758202,-0.08260156,-0.07650562,0.1001496,0.9885817,351.4894,350.2309,12.29801
0,0.8386248,-0.08376108,2.179489,0.2756296,-0.08319866,-0.07724905,0.1004265,0.9884459,351.4334,350.1346,12.34345
0,0.8511949,-0.08373961,2.179544,0.275538,-0.08406176,-0.07819883,0.1007084,0.9882694,351.3499,350.0105,12.39456
0,0.8633134,-0.08377939,2.179689,0.2753107,-0.08492677,-0.07911893,0.1010736,0.9880848,351.2667,349.889,12.4553
0,0.8757743,-0.08381012,2.179805,0.2751124,-0.08539751,-0.07990304,0.1012198,0.9879662,351.2245,349.7906,12.48484
0,0.8895124,-0.08384411,2.179837,0.2749413,-0.08592418,-0.0807486,0.1012787,0.9878458,351.1758,349.6851,12.5056
0,0.9109138,-0.08387084,2.179918,0.2746978,-0.08643188,-0.08151715,0.1014589,0.9877199,351.1296,349.5876,12.53959
0,0.9200094,-0.08391976,2.180025,0.2744187,-0.0870821,-0.08259122,0.1016358,0.9875553,351.0711,349.4528,12.57782
0,0.9281144,-0.08395489,2.180116,0.2740555,-0.08792289,-0.08404759,0.1020166,0.9873187,350.9981,349.2691,12.64571
