scene,time,headsetRotationX,headsetRotationY,headsetRotationZ,headsetRotationW
0,0.4863953,-0.01955995,-0.9942922,-0.1002227,-0.03091973
0,0.4985161,-0.01965277,-0.994305,-0.1000403,-0.0310396
0,0.5091277,-0.01979914,-0.9943146,-0.09992906,-0.03100118
0,0.5199503,-0.0198269,-0.9943311,-0.09975998,-0.03099522
0,0.5311005,-0.01985118,-0.9943503,-0.09951265,-0.03115907
0,0.5419955,-0.01986669,-0.9943758,-0.0992541,-0.03115711
0,0.553399,-0.01985051,-0.9943999,-0.09906073,-0.03101605
0,0.5650063,-0.01978458,-0.9944288,-0.09881221,-0.03092381
0,0.5758373,-0.01989534,-0.9944459,-0.09861486,-0.03093126
0,0.5871761,-0.01985962,-0.99446,-0.09848936,-0.03090087
0,0.5982424,-0.01982728,-0.9944731,-0.09840332,-0.03077522
0,0.6092082,-0.01985662,-0.9944839,-0.09830061,-0.03073341
0,0.6204056,-0.01980903,-0.9945067,-0.09814231,-0.03053337
0,0.6315631,-0.01965569,-0.9945269,-0.09797177,-0.03052351
0,0.6438494,-0.01972429,-0.9945419,-0.09781002,-0.03050771
0,0.6543398,-0.01969259,-0.9945543,-0.09768797,-0.0305174
0,0.665441,-0.01959246,-0.9945576,-0.09767725,-0.03050554
0,0.6766974,-0.01960791,-0.9945808,-0.09741387,-0.03058267
0,0.6880417,-0.01960533,-0.994597,-0.09722258,-0.03066486
0,0.699318,-0.01942432,-0.9945927,-0.09724438,-0.03085169
0,0.7111839,-0.0195481,-0.9945843,-0.09722981,-0.03108707
0,0.7226152,-0.0195175,-0.9945799,-0.09725249,-0.03117788
0,0.7335238,-0.01933952,-0.9945827,-0.09723243,-0.0312624
0,0.7447242,-0.01933825,-0.9945867,-0.09716818,-0.03133407
0,0.7565814,-0.01933533,-0.9945956,-0.0970815,-0.03132188
0,0.7678168,-0.01926865,-0.9945909,-0.09714317,-0.03132206
0,0.7787746,-0.01929572,-0.9945922,-0.09712195,-0.031331
0,0.7907555,-0.0193713,-0.9945804,-0.09716254,-0.03152999
1,0,-0.02163344,-0.9941495,-0.1024335,-0.0265756
1,0.01092,-0.02159875,-0.9941548,-0.1023973,-0.02654755
1,0.02184,-0.0215503,-0.9941738,-0.1022738,-0.02635127
1,0.0329987,-0.02154245,-0.9941782,-0.1022863,-0.02614146
1,0.0446407,-0.02164599,-0.9942005,-0.1020831,-0.02600074
1,0.0553842,-0.0216566,-0.9942099,-0.1020298,-0.02583957
1,0.0667232,-0.02166394,-0.9942329,-0.101876,-0.02555558
1,0.0780477,-0.02166307,-0.9942558,-0.1016969,-0.02537686
1,0.0923104,-0.02157397,-0.9942855,-0.1014841,-0.0251407
1,0.1018757,-0.02149,-0.9943125,-0.1013176,-0.02481443
1,0.1120447,-0.02147413,-0.9943283,-0.1012048,-0.02465695
1,0.1211509,-0.02137674,-0.9943556,-0.101059,-0.02423179
1,0.1324806,-0.02128142,-0.994386,-0.1008781,-0.02382037
1,0.1437965,-0.02099074,-0.9944323,-0.100655,-0.02307507
1,0.1544571,-0.02067821,-0.9944962,-0.100232,-0.0224342
1,0.1655557,-0.02063146,-0.9945452,-0.09988543,-0.02184483
1,0.1771319,-0.0205824,-0.9945899,-0.09958641,-0.02121106
1,0.187912,-0.02054201,-0.9946422,-0.09920899,-0.02055791
1,0.1991434,-0.02055901,-0.9946793,-0.09899238,-0.01977378
1,0.2105836,-0.02045399,-0.9947429,-0.09857759,-0.01873434
1,0.2215547,-0.02014122,-0.9947902,-0.09831484,-0.01791927
1,0.2328191,-0.02000136,-0.9948289,-0.09810419,-0.01706436
1,0.2442233,-0.01991701,-0.9948665,-0.09783214,-0.01652309
1,0.2549146,-0.01985308,-0.9948987,-0.09760208,-0.01601139
1,0.266286,-0.01983296,-0.9949135,-0.09753625,-0.01550928
1,0.2777831,-0.01981423,-0.9949411,-0.09733834,-0.01499888
1,0.2888922,-0.01983545,-0.9949664,-0.09716401,-0.01441205
1,0.3000048,-0.01987144,-0.9950036,-0.09685726,-0.01385337
1,0.31131,-0.01980849,-0.9950469,-0.09649941,-0.01331815
1,0.3225712,-0.01978232,-0.9950875,-0.09616287,-0.01274258
1,0.3333741,-0.01985096,-0.9951364,-0.09572782,-0.01208243
1,0.3450025,-0.01994874,-0.9951755,-0.09539118,-0.01133844
1,0.3557352,-0.02008551,-0.9952103,-0.095085,-0.01058936
1,0.3667364,-0.02023615,-0.9952329,-0.09487578,-0.01003698
1,0.3781549,-0.02035855,-0.9952591,-0.09462742,-0.009525448
1,0.3890036,-0.02037622,-0.9952759,-0.09448428,-0.009152055
1,0.4009528,-0.02044031,-0.9952998,-0.09424322,-0.008886367
1,0.4117031,-0.0204484,-0.9953085,-0.09418471,-0.008500963
1,0.4226286,-0.02037129,-0.9953127,-0.09418431,-0.008191377
1,0.4342525,-0.02040686,-0.9953276,-0.09403048,-0.008066028
1,0.4456951,-0.02040548,-0.9953369,-0.09393852,-0.007975072
1,0.4562022,-0.02040512,-0.9953393,-0.09391758,-0.007939428
1,0.4677309,-0.02044426,-0.995342,-0.0938815,-0.00792259
1,0.4796824,-0.0203784,-0.9953526,-0.09378691,-0.00786984
1,0.4902497,-0.02033856,-0.9953742,-0.09357809,-0.007738352
1,0.5020355,-0.02018414,-0.995387,-0.09347516,-0.007736236
1,0.5133209,-0.02012055,-0.9954033,-0.09330763,-0.007829368
1,0.5246565,-0.02011789,-0.9954168,-0.09316461,-0.007820189
1,0.5360014,-0.02018933,-0.9954101,-0.09321295,-0.007904857
1,0.5473626,-0.02011292,-0.9954041,-0.0932958,-0.007892758
1,0.5588475,-0.0203157,-0.9954051,-0.09323874,-0.007915795
1,0.5702621,-0.020336,-0.9954021,-0.09327096,-0.007865757
1,0.5830448,-0.02021481,-0.9954051,-0.09327491,-0.007748038
1,0.596588,-0.02014394,-0.9954141,-0.09320685,-0.007602841
1,0.6074407,-0.02004418,-0.9954185,-0.09319279,-0.007444531
1,0.6175283,-0.02002596,-0.9954386,-0.09296993,-0.007597059
1,0.6278428,-0.02014454,-0.9954429,-0.09289742,-0.007598758
1,0.6378981,-0.0202358,-0.99545,-0.09280387,-0.007573783
1,0.648922,-0.02038122,-0.9954503,-0.0927723,-0.007545561
1,0.660565,-0.02056744,-0.9954597,-0.09264096,-0.007406116
1,0.671707,-0.0206342,-0.9954553,-0.09268499,-0.00725013
1,0.6824303,-0.02054948,-0.9954579,-0.09267787,-0.00723213
1,0.6938379,-0.02057217,-0.9954635,-0.09261772,-0.007158548
1,0.7046902,-0.02046655,-0.9954677,-0.09259338,-0.007203639
1,0.7158505,-0.02053801,-0.9954532,-0.09272984,-0.007237881
1,0.7274047,-0.02049704,-0.995447,-0.09280503,-0.007245004
1,0.7382435,-0.02045216,-0.9954338,-0.09296281,-0.007165074
1,0.7500786,-0.02030852,-0.9954386,-0.09295587,-0.006982744
1,0.7612728,-0.02016604,-0.9954597,-0.09277828,-0.006768405
1,0.7721385,-0.02003196,-0.9954625,-0.09278734,-0.006613374
1,0.7828344,-0.0200452,-0.9954596,-0.09283317,-0.006375939
1,0.7945729,-0.02028307,-0.9954425,-0.09297538,-0.006210804
1,0.8049157,-0.02042766,-0.9954296,-0.09309492,-0.006003559
1,0.8162102,-0.02071485,-0.9954076,-0.09327599,-0.005871445
1,0.8283613,-0.02086703,-0.9954125,-0.0931911,-0.005843014
1,0.8392595,-0.02087023,-0.9954212,-0.09310154,-0.00579074
1,0.8498497,-0.02083302,-0.9954214,-0.09310305,-0.00583902
1,0.8614023,-0.02098429,-0.9954157,-0.09312768,-0.005881399
1,0.8723078,-0.02107002,-0.9954027,-0.09324452,-0.005920976
1,0.8837066,-0.02114221,-0.9953923,-0.0933416,-0.005900949
1,0.8949622,-0.02141758,-0.9953853,-0.09335662,-0.005844384
1,0.9062502,-0.02148396,-0.9953882,-0.09331469,-0.005781382
1,0.9169901,-0.02153156,-0.9953887,-0.09330264,-0.005696207
1,0.9283887,-0.02161931,-0.9953984,-0.09317045,-0.005838364
1,0.9392654,-0.02166717,-0.9954027,-0.09310993,-0.005905032
1,0.9504855,-0.02173999,-0.9953965,-0.09315626,-0.005947918
1,0.9618359,-0.02173204,-0.9954011,-0.09311584,-0.005841374
1,0.9738547,-0.02168058,-0.9953966,-0.09317777,-0.005811602
1,0.9838765,-0.02157548,-0.9953989,-0.09318627,-0.00565815
1,0.9957724,-0.02154156,-0.9954047,-0.09312874,-0.005705565
1,1.0066,-0.02148297,-0.9954045,-0.09314363,-0.005712599
1,1.018269,-0.02142254,-0.9954052,-0.09314112,-0.005869597
1,1.029653,-0.02142544,-0.9954141,-0.09304215,-0.005905956
1,1.040481,-0.02138304,-0.995412,-0.09306438,-0.006072998
1,1.051989,-0.02135731,-0.9954237,-0.09294164,-0.006124258
1,1.063994,-0.02133428,-0.9954275,-0.09290127,-0.006197661
1,1.074716,-0.0213247,-0.9954193,-0.09299304,-0.006180793
1,1.085983,-0.0212571,-0.9954189,-0.09301757,-0.006103277
1,1.097218,-0.02136111,-0.995422,-0.09296206,-0.006079286
1,1.108399,-0.02146488,-0.9954208,-0.09294628,-0.0061616
1,1.11982,-0.02157292,-0.9954202,-0.09291412,-0.006359071
1,1.130688,-0.02167838,-0.9954096,-0.09300359,-0.006352246
1,1.141857,-0.02171062,-0.9954008,-0.09307975,-0.00648886
2,0,0.007131357,-0.9937832,-0.1111046,-0.0001547635
2,0.0115848,0.007015485,-0.9937831,-0.1111122,-0.0001035929
2,0.0231696,0.007009923,-0.9937528,-0.1113844,-5.76973E-05
2,0.0350872,0.006974943,-0.993737,-0.1115275,0.0001246333
2,0.0462759,0.006913088,-0.9937299,-0.1115935,0.0002335012
2,0.0578411,0.006889496,-0.9937263,-0.1116278,0.0002931356
2,0.0700528,0.006908815,-0.9937497,-0.111417,0.0003739893
2,0.0814983,0.006938636,-0.9937631,-0.1112959,0.0003784001
2,0.096054,0.006849397,-0.9937865,-0.1110921,0.0003629327
2,0.1059197,0.006834716,-0.9937966,-0.1110031,0.0003780425
2,0.1158371,0.006664548,-0.9938059,-0.1109305,0.000430882
2,0.1265415,0.006614923,-0.9938223,-0.1107855,0.0004913509
2,0.1360266,0.006574985,-0.9938295,-0.1107221,0.0006558001
2,0.1468958,0.006592259,-0.9938353,-0.1106688,0.0005894899
2,0.1585477,0.006570932,-0.993858,-0.1104669,0.0005947649
2,0.1692763,0.006367669,-0.9938666,-0.1104024,0.0006038249
2,0.1807687,0.006390069,-0.9938685,-0.1103839,0.0004186034
2,0.1919791,0.006385479,-0.9938757,-0.1103192,0.0003784001
2,0.2028226,0.006315269,-0.9938633,-0.110435,0.0001788735
2,0.2139167,0.0063597,-0.9938529,-0.1105262,0.000230521
2,0.2249778,0.006456546,-0.9938591,-0.1104654,0.0002292693
2,0.2362125,0.006520744,-0.9938643,-0.1104144,0.0002242327
2,0.2471184,0.006569885,-0.9938704,-0.1103558,0.0002163053
2,0.258609,0.0066971,-0.9938934,-0.1101415,0.0002852976
2,0.2698664,0.00668478,-0.9939167,-0.1099315,0.0002996027
2,0.2806949,0.00662639,-0.9939222,-0.1098859,0.0003474355
2,0.2924283,0.006558597,-0.9939396,-0.1097305,0.0004799962
2,0.3033238,0.006565005,-0.9939573,-0.1095698,0.0006991327
2,0.3144435,0.006604649,-0.9939821,-0.1093402,0.0009842217
2,0.3256033,0.006579172,-0.9940014,-0.1091613,0.001340508
2,0.3364526,0.006554246,-0.9940256,-0.1089389,0.001645118
2,0.3479123,0.006577935,-0.9940544,-0.1086698,0.001849741
2,0.359245,0.006605029,-0.9940809,-0.1084251,0.001915336
2,0.3702572,0.00659401,-0.9940984,-0.1082656,0.001919299
2,0.3812406,0.006627969,-0.9941164,-0.1080973,0.001923352
2,0.3928977,0.006666414,-0.9941221,-0.1080424,0.001970679
2,0.4035338,0.006797485,-0.9941419,-0.1078509,0.001997024
2,0.4148352,0.006914146,-0.9941602,-0.1076737,0.002061874
2,0.4259644,0.006914664,-0.9941771,-0.1075187,0.002037078
2,0.437102,0.006785389,-0.9942067,-0.1072539,0.001961112
2,0.4487855,0.00680574,-0.9942203,-0.1071271,0.001919925
2,0.4595097,0.006725054,-0.9942477,-0.1068792,0.001849979
2,0.4711987,0.006562002,-0.9942828,-0.1065598,0.001930028
2,0.4821319,0.006574854,-0.9943143,-0.1062643,0.001966953
2,0.4933902,0.0063737,-0.9943653,-0.1057952,0.002118886
2,0.5047135,0.006271183,-0.9944243,-0.1052426,0.002256155
2,0.5162204,0.006044507,-0.9944799,-0.1047268,0.002395302
2,0.5273322,0.005771387,-0.9945583,-0.1039905,0.002589554
2,0.5385565,0.005794719,-0.9946151,-0.1034371,0.002858669
2,0.5502381,0.005887367,-0.994684,-0.1027607,0.003075153
2,0.5613995,0.006001718,-0.9947612,-0.101997,0.00329712
2,0.5731571,0.006215952,-0.9948354,-0.1012486,0.003584802
2,0.5840956,0.006378125,-0.9948957,-0.1006387,0.003727585
2,0.5958375,0.006231118,-0.9949547,-0.100064,0.003690869
2,0.6076935,0.006112974,-0.994989,-0.09973119,0.003649443
2,0.6184208,0.006124448,-0.9950159,-0.09946096,0.003691763
2,0.6296349,0.006217465,-0.9950521,-0.09908725,0.003806055
2,0.6421456,0.006351829,-0.9950931,-0.09866583,0.003806442
2,0.6524003,0.006594375,-0.9951379,-0.09819692,0.00383985
2,0.6631563,0.006755769,-0.9951857,-0.09770413,0.003718436
2,0.6749672,0.00685307,-0.9952211,-0.09733786,0.003683895
2,0.6857076,0.007055677,-0.9952489,-0.09703442,0.003781259
2,0.6968002,0.007179853,-0.9952738,-0.09677014,0.003767163
2,0.7085027,0.007569186,-0.9952942,-0.09653217,0.003728271
2,0.7193174,0.007823229,-0.9953023,-0.09642627,0.003780633
2,0.7303325,0.007787358,-0.9953454,-0.09598887,0.003644168
2,0.7419846,0.007679056,-0.9953842,-0.09560399,0.003361583
2,0.7532574,0.007763952,-0.9954063,-0.09536993,0.003284097
2,0.7675546,0.007857665,-0.9954271,-0.09514188,0.003380746
2,0.7796388,0.008041255,-0.9954511,-0.09486417,0.003662586
2,0.7916204,0.008181196,-0.9954783,-0.09455884,0.003830433
2,0.8018843,0.008123726,-0.9955453,-0.09385637,0.003856629
2,0.8163395,0.007970799,-0.9955666,-0.09364644,0.003760695
2,0.8262354,0.007734612,-0.9955728,-0.09361376,0.003413379
2,0.8375026,0.007516142,-0.9955679,-0.09369348,0.003140479
2,0.8484742,0.00736095,-0.9955627,-0.09376547,0.003005952
2,0.8601587,0.007318757,-0.9955602,-0.0937967,0.002934605
2,0.8707567,0.007288951,-0.9955688,-0.09370876,0.002913207
2,0.8818187,0.007303074,-0.9955871,-0.09351684,0.002780735
2,0.8933016,0.00732848,-0.9955958,-0.09342289,0.002762675
2,0.9044048,0.007294938,-0.9956115,-0.09326023,0.002673954
2,0.9158049,0.007156014,-0.9956104,-0.09328633,0.002566367
2,0.9275823,0.007051371,-0.9956131,-0.09326161,0.002671301
2,0.9378415,0.006921757,-0.9956223,-0.09317373,0.002664238
2,0.94907,0.006796129,-0.9956224,-0.09318276,0.002632022
2,0.9603936,0.006652024,-0.99563,-0.09310982,0.002726316
2,0.9712657,0.006429017,-0.9956392,-0.09302391,0.002828002
2,0.9825628,0.006201047,-0.9956353,-0.0930766,0.002975851
2,0.9938424,0.006037507,-0.9956397,-0.09303962,0.002972364
2,1.004882,0.005982433,-0.9956496,-0.09293729,0.002962768
2,1.016839,0.00594924,-0.9956508,-0.09292759,0.002975851
2,1.027612,0.006044667,-0.9956791,-0.09261753,0.002976269
2,1.038521,0.006116048,-0.9956878,-0.09251854,0.002990305
2,1.049989,0.006259721,-0.9957006,-0.09237364,0.002897352
2,1.060792,0.006198749,-0.9957069,-0.09231181,0.002821594
2,1.0719,0.006168511,-0.9957166,-0.09221648,0.00261265
2,1.085089,0.006030045,-0.9957112,-0.09228848,0.002426833
2,1.09669,0.006000273,-0.9957036,-0.09237763,0.002215117
2,1.105927,0.006018881,-0.9956959,-0.09246229,0.00207305
2,1.116573,0.005995657,-0.9957052,-0.09236181,0.002140194
2,1.127782,0.006126352,-0.9957197,-0.09220205,0.001952261
2,1.139023,0.00617091,-0.9957566,-0.09180352,0.001751184
2,1.150015,0.006149448,-0.9957989,-0.09135371,0.001200259
2,1.161354,0.006052256,-0.9958295,-0.09103328,0.000490278
2,1.172726,0.006161377,-0.9958397,-0.09091583,-9.471178E-05
2,1.183684,0.006093722,-0.9958367,-0.09094849,-0.0008672476
2,1.194837,0.005979948,-0.9958443,-0.09086418,-0.001516849
2,1.205969,0.00593086,-0.995793,-0.09141608,-0.002097368
2,1.217167,0.00582727,-0.9957392,-0.09199666,-0.002483785
2,1.228449,0.005712245,-0.9956834,-0.09259564,-0.002845526
2,1.240077,0.005700294,-0.9956564,-0.09287281,-0.003239244
2,1.250751,0.005761039,-0.9956291,-0.09315237,-0.003505468
2,1.261925,0.005733825,-0.9956189,-0.09325945,-0.003612041
2,1.273184,0.005823445,-0.9956074,-0.09337265,-0.003693819
2,1.284213,0.005960763,-0.9956061,-0.09337851,-0.003687263
2,1.295111,0.006012071,-0.9955992,-0.09345357,-0.003564835
2,1.306525,0.006125864,-0.9956063,-0.09336967,-0.003568798
2,1.317697,0.006199084,-0.9956036,-0.09339735,-0.003488064
2,1.328909,0.006044123,-0.9955993,-0.0934561,-0.003419161
2,1.340981,0.005863953,-0.995588,-0.09358864,-0.003375709
2,1.351833,0.005813867,-0.9955692,-0.09379126,-0.003402591
2,1.363762,0.005704004,-0.9955782,-0.09370725,-0.003273517
2,1.375319,0.005836036,-0.9955866,-0.09361326,-0.003171682
2,1.386615,0.005998608,-0.9956057,-0.09340377,-0.003031254
2,1.398764,0.006254822,-0.9956226,-0.09321062,-0.00290969
2,1.410168,0.006745514,-0.9956462,-0.09293149,-0.002665758
2,1.421177,0.007100105,-0.9956685,-0.09267487,-0.00233373
2,1.432828,0.007571269,-0.9957002,-0.0922952,-0.002363235
2,1.444901,0.007851232,-0.9957032,-0.09224055,-0.002313346
