scene,time,controllerLocationX,controllerLocationY,controllerLocationZ,controllerRotationX,controllerRotationY,controllerRotationZ,controllerRotationW,controllerRotationEulerX,controllerRotationEulerY,controllerRotationEulerZ
0,0,-0.3551957,1.693333,0.1301202,-0.07464975,-0.001562661,-0.2777916,0.9577352,351.7289,2.228531,327.4892
0,0.01128,-0.3555127,1.693125,0.1303087,-0.07382793,-0.0009658914,-0.2777698,0.9578061,351.8386,2.267486,327.4932
0,0.02256,-0.3555489,1.692914,0.1305311,-0.07296477,-0.0004271511,-0.2782697,0.9577275,351.9522,2.30307,327.4353
0,0.0335637,-0.3556116,1.69277,0.1308739,-0.07284794,0.0005155131,-0.2791688,0.9574746,351.9977,2.411179,327.3214
0,0.0448489,-0.3558763,1.692672,0.1312666,-0.07242935,0.001619589,-0.2796316,0.9573702,352.0807,2.523437,327.2609
0,0.0560456,-0.3559609,1.692447,0.1315836,-0.07210294,0.002743714,-0.2798451,0.9573298,352.1537,2.638809,327.2298
0,0.0672745,-0.35603,1.6923,0.1318083,-0.07199951,0.0035556,-0.2793112,0.9574908,352.1898,2.720841,327.2891
0,0.07807399,-0.3564293,1.692092,0.1318882,-0.07198904,0.004070845,-0.2785743,0.9577041,352.2055,2.771485,327.3741
0,0.0900946,-0.3565108,1.691988,0.1320097,-0.07207876,0.004435398,-0.2782793,0.9577816,352.2065,2.812378,327.4064
0,0.1040111,-0.3564336,1.691858,0.1321535,-0.07205129,0.00455836,-0.2784386,0.9577368,352.214,2.826385,327.3866
0,0.1148083,-0.3563923,1.692032,0.1321761,-0.07200533,0.004570255,-0.2785843,0.9576979,352.2198,2.827377,327.3694
0,0.1248278,-0.3563779,1.692009,0.1321331,-0.07169521,0.00435484,-0.27911,0.9575689,352.2486,2.797592,327.31
0,0.1347216,-0.3563545,1.692015,0.132048,-0.0714338,0.003978794,-0.2795489,0.9574623,352.2665,2.750915,327.2617
0,0.1445333,-0.356418,1.692215,0.1319623,-0.07126372,0.003702678,-0.2798339,0.9573928,352.2771,2.717056,327.2306
0,0.154988,-0.3563278,1.692313,0.131854,-0.07138755,0.003371332,-0.2800664,0.9573168,352.2534,2.686386,327.204
0,0.166139,-0.356209,1.692471,0.1317522,-0.07185483,0.003101589,-0.2800384,0.9572909,352.1931,2.671783,327.2059
0,0.1776809,-0.3561442,1.692909,0.1317253,-0.07252763,0.002914511,-0.279905,0.9572796,352.1126,2.672256,327.2183
0,0.188805,-0.3559427,1.693295,0.1316067,-0.07399195,0.002558209,-0.279,0.9574329,351.9373,2.67366,327.3188
0,0.2002272,-0.3557664,1.69364,0.13148,-0.07517195,0.002086934,-0.2781623,0.9575859,351.7897,2.653244,327.4142
0,0.210703,-0.3556786,1.69435,0.131403,-0.0768249,0.001315847,-0.2771957,0.9577363,351.5801,2.61377,327.5237
0,0.2217348,-0.3554739,1.694962,0.1312707,-0.07875299,0.0005928688,-0.2762767,0.9578459,351.3419,2.588684,327.6251
0,0.2333722,-0.355259,1.695672,0.1311437,-0.08101611,-0.0003104303,-0.2753724,0.9579177,351.0609,2.554276,327.7236
0,0.244861,-0.3549956,1.696585,0.1311616,-0.08336721,-0.00113715,-0.2747689,0.9578886,350.7735,2.533692,327.7846
0,0.2562041,-0.3547501,1.697555,0.1311419,-0.08634938,-0.002060411,-0.2739568,0.9578555,350.4128,2.52063,327.8664
0,0.2671343,-0.3546274,1.698799,0.1312392,-0.08966776,-0.00302547,-0.2736507,0.9576355,350.0148,2.518753,327.8846
0,0.277751,-0.3543541,1.699905,0.1312569,-0.09313723,-0.004095856,-0.2731433,0.9574453,349.5962,2.507828,327.9265
0,0.2892103,-0.3540361,1.701308,0.1313082,-0.0975396,-0.005278356,-0.2720363,0.9573162,349.0692,2.507858,328.0334
0,0.3004045,-0.3536941,1.70266,0.1313872,-0.1018391,-0.006253371,-0.2705433,0.9572858,348.5588,2.522156,328.1851
0,0.3115002,-0.3530948,1.704155,0.1313971,-0.1060573,-0.007186649,-0.2691025,0.9572273,348.0587,2.537902,328.3303
0,0.3228353,-0.352706,1.705603,0.1315957,-0.1107202,-0.007665776,-0.2678183,0.9570557,347.5236,2.620026,328.4465
0,0.3337373,-0.3522811,1.707043,0.1318175,-0.115473,-0.00804974,-0.2662247,0.9569355,346.9803,2.710709,328.5969
0,0.3449516,-0.351632,1.708645,0.1320544,-0.1202092,-0.008506428,-0.2649161,0.9567115,346.4368,2.795685,328.7124
0,0.3562442,-0.3511519,1.71015,0.1322884,-0.1252032,-0.008954789,-0.2631268,0.9565607,345.863,2.882035,328.882
0,0.3672075,-0.3506785,1.711635,0.1324385,-0.1300054,-0.009624304,-0.2610388,0.9564856,345.3022,2.931107,329.0917
0,0.3785025,-0.3502477,1.713219,0.1326789,-0.1344533,-0.01035181,-0.2593393,0.9563254,344.7797,2.966614,329.2581
0,0.3896657,-0.3498049,1.714608,0.1328387,-0.138875,-0.01107833,-0.2579752,0.9560543,344.2607,3.005722,329.3831
0,0.4013245,-0.3493901,1.715905,0.1329664,-0.1428614,-0.01172411,-0.2564733,0.9558634,343.792,3.036514,329.5283
0,0.4119556,-0.349001,1.717301,0.1331377,-0.1467519,-0.01214103,-0.2550946,0.9556376,343.3409,3.091461,329.6555
0,0.4229714,-0.3486275,1.718454,0.1332889,-0.1502598,-0.0127039,-0.2540663,0.955359,342.9288,3.122941,329.7463
0,0.4344165,-0.3482681,1.719558,0.1334185,-0.1536336,-0.0132509,-0.2530877,0.9550747,342.5322,3.152298,329.8319
0,0.4455239,-0.3479894,1.720693,0.1334172,-0.1569991,-0.01382341,-0.2518138,0.954856,342.1344,3.172302,329.954
0,0.4572433,-0.3477227,1.721586,0.1335345,-0.1597134,-0.01422242,-0.2510281,0.9546068,341.8161,3.19986,330.0214
0,0.467833,-0.3474091,1.72253,0.1336476,-0.1626232,-0.01459684,-0.2499762,0.954386,341.4756,3.231018,330.1182
0,0.4789554,-0.3471751,1.723412,0.1337895,-0.1652063,-0.01493494,-0.2489325,0.9542097,341.1726,3.255387,330.2175
0,0.4905853,-0.3469374,1.724153,0.1338615,-0.1673515,-0.01531868,-0.2481887,0.9540237,340.9182,3.265976,330.2864
0,0.501526,-0.3467167,1.724816,0.1339289,-0.1692628,-0.01569297,-0.2477265,0.9538005,340.6911,3.275665,330.3236
0,0.5129498,-0.3465286,1.7256,0.1339362,-0.1712981,-0.01621996,-0.2472306,0.953557,340.4454,3.270951,330.3659
0,0.524221,-0.346356,1.726122,0.1338832,-0.1725318,-0.0170331,-0.2473481,0.9532898,340.2832,3.21994,330.349
0,0.5354692,-0.3461744,1.726809,0.133792,-0.174126,-0.01781004,-0.2471711,0.9530317,340.0805,3.178573,330.3628
