scene,time,headsetLocationX,headsetLocationY,headsetLocationZ,headsetRotationX,headsetRotationY,headsetRotationZ,headsetRotationW,headsetRotationEulerX,headsetRotationEulerY,headsetRotationEulerZ
0,0,0.1320268,1.993822,-0.07903326,0.04603511,-0.02322447,-0.01973127,-0.9984749,354.6726,2.565116,2.144837
0,0.0129261,0.1320435,1.99382,-0.07903085,0.04599448,-0.02317866,-0.01970046,-0.9984785,354.6775,2.560091,2.141637
0,0.0258522,0.1321131,1.993798,-0.07907888,0.0459449,-0.02330158,-0.01974735,-0.998477,354.6828,2.574069,2.146489
0,0.0382296,0.1321373,1.993803,-0.07909095,0.04615693,-0.02330262,-0.01967325,-0.9984685,354.6586,2.574179,2.137459
0,0.0505824,0.1321738,1.993816,-0.07910658,0.04620401,-0.02338526,-0.01959883,-0.998466,354.6533,2.58399,2.128347
0,0.06320781,0.1322165,1.993758,-0.07909331,0.04621515,-0.02346344,-0.01955821,-0.9984644,354.6519,2.593176,2.123232
0,0.0758166,0.1322659,1.993765,-0.07910123,0.0461796,-0.02359244,-0.01960207,-0.9984622,354.6556,2.60784,2.127667
0,0.0882243,0.132309,1.993723,-0.07906161,0.04617663,-0.02369699,-0.01965706,-0.9984587,354.6556,2.619572,2.133435
0,0.1007666,0.1323641,1.993751,-0.07908385,0.04620118,-0.02370923,-0.0198446,-0.9984536,354.6523,2.619926,2.154869
0,0.1136942,0.1324089,1.993772,-0.07909456,0.04634475,-0.02364777,-0.02010887,-0.9984431,354.6352,2.611161,2.185231
0,0.1374113,0.1325014,1.993757,-0.07908158,0.04652125,-0.02367696,-0.02020133,-0.9984323,354.6147,2.613673,2.195277
0,0.1464652,0.132544,1.993782,-0.07908573,0.04665056,-0.02361388,-0.02023628,-0.998427,354.5999,2.605977,2.199325
0,0.1537028,0.1326202,1.993847,-0.07912717,0.0467174,-0.02356209,-0.02024289,-0.998425,354.5923,2.599855,2.200203
0,0.1624483,0.1326737,1.993851,-0.07910563,0.0467827,-0.02360076,-0.02025121,-0.9984209,354.5847,2.604128,2.200794
0,0.175042,0.1327213,1.993849,-0.07907844,0.04675231,-0.02370957,-0.02034289,-0.9984179,354.5877,2.616201,2.210815
0,0.1877499,0.1327713,1.993918,-0.0790636,0.0466958,-0.02383875,-0.02040203,-0.9984162,354.5938,2.630846,2.217051
0,0.2004294,0.1328167,1.993918,-0.07903113,0.04668667,-0.02399264,-0.02037955,-0.9984134,354.5945,2.648681,2.213653
0,0.2139088,0.13289,1.993956,-0.07900093,0.04662763,-0.02418247,-0.02044488,-0.9984102,354.6007,2.670272,2.220281
0,0.2255243,0.1329286,1.993954,-0.07897772,0.04650989,-0.02432848,-0.0205089,-0.9984109,354.6137,2.686948,2.227143
0,0.2382712,0.1329701,1.993957,-0.0789666,0.04643413,-0.02443359,-0.02052321,-0.9984116,354.6221,2.699108,2.228409
0,0.2510282,0.1330549,1.993971,-0.07898033,0.04649711,-0.02460197,-0.0205522,-0.9984038,354.6145,2.718187,2.230675
0,0.2638403,0.1330674,1.993976,-0.07895276,0.04654871,-0.02475982,-0.02062736,-0.998396,354.608,2.735829,2.238331
0,0.285907,0.1330849,1.993963,-0.07891949,0.04654917,-0.02499092,-0.020648,-0.9983898,354.6074,2.76229,2.239451
0,0.2931146,0.1331697,1.993933,-0.07890125,0.04639184,-0.025399,-0.02075341,-0.9983848,354.6242,2.808956,2.249771
0,0.30096,0.1331904,1.993929,-0.07885312,0.0463306,-0.02588049,-0.02078508,-0.9983745,354.63,2.864274,2.250976
0,0.3130866,0.1332104,1.993932,-0.0787992,0.04623435,-0.02660882,-0.02085842,-0.9983583,354.6392,2.947819,2.255746
0,0.3256191,0.1332565,1.993909,-0.07870743,0.04614902,-0.02719471,-0.02085603,-0.9983466,354.6477,3.015372,2.252558
0,0.3379986,0.133256,1.993925,-0.07862931,0.04618205,-0.02780189,-0.0210616,-0.9983239,354.6419,3.084021,2.272831
0,0.3508239,0.133251,1.993929,-0.07854039,0.04624603,-0.02865143,-0.02136886,-0.9982905,354.6317,3.17993,2.30339
0,0.3631568,0.1332272,1.993895,-0.0783659,0.04625588,-0.02937369,-0.02166774,-0.9982625,354.6279,3.261356,2.333823
0,0.3758626,0.1332133,1.993913,-0.07824223,0.04635698,-0.03024973,-0.0219267,-0.9982259,354.6134,3.360496,2.358546
0,0.3886022,0.1331928,1.993924,-0.07809284,0.0464349,-0.03127771,-0.02210908,-0.9981868,354.6014,3.47757,2.373695
0,0.4009857,0.1331559,1.993905,-0.07785725,0.04650591,-0.0326794,-0.02243366,-0.9981312,354.5887,3.636871,2.403161
0,0.413396,0.133148,1.993889,-0.07768097,0.04638461,-0.03382745,-0.02273742,-0.9980917,354.5987,3.767519,2.432269
0,0.4263936,0.1332038,1.993843,-0.07748779,0.04613731,-0.03499993,-0.02304632,-0.9980558,354.623,3.901221,2.462326
0,0.4485317,0.1332269,1.993783,-0.07730465,0.04576938,-0.03640666,-0.02348852,-0.998012,354.6599,4.061423,2.506968
0,0.456949,0.1332409,1.993752,-0.07716575,0.04531285,-0.03746647,-0.02387946,-0.9979844,354.7079,4.182217,2.548023
0,0.4643619,0.1332594,1.993693,-0.07694104,0.04479969,-0.03887589,-0.024232,-0.9979451,354.7616,4.343578,2.583161
0,0.4751745,0.1332548,1.993658,-0.07676109,0.04455771,-0.04014552,-0.02443215,-0.9979008,354.7852,4.489084,2.600513
0,0.4878491,0.1332545,1.99355,-0.07657751,0.04428341,-0.04139609,-0.02461701,-0.9978573,354.8125,4.63256,2.616415
0,0.5007725,0.1332569,1.993493,-0.07637038,0.0438307,-0.04257522,-0.02490719,-0.9978206,354.8599,4.767678,2.645669
0,0.5130059,0.1332446,1.993448,-0.07621317,0.04360166,-0.04359018,-0.02508129,-0.9977824,354.8826,4.884031,2.6615
0,0.5256106,0.1331844,1.9934,-0.07606056,0.04336013,-0.04446333,-0.02540848,-0.9977462,354.9063,4.983326,2.695746
0,0.5380599,0.1331172,1.993402,-0.07589427,0.0432662,-0.04522185,-0.02575818,-0.9977071,354.9133,5.069001,2.732488
0,0.550989,0.1330396,1.99336,-0.07565819,0.04326849,-0.04616208,-0.0261759,-0.9976532,354.9083,5.175012,2.775651
0,0.5633,0.1329601,1.993338,-0.07551099,0.04313121,-0.04706507,-0.02636618,-0.9976119,354.9205,5.278227,2.793581
0,0.5760863,0.1329002,1.993295,-0.07533985,0.04273045,-0.04795657,-0.0264676,-0.997584,354.9633,5.381196,2.802749
0,0.588617,0.1328903,1.993228,-0.07516748,0.04221896,-0.0489723,-0.02648777,-0.9975559,355.019,5.499125,2.802629
0,0.6104991,0.132852,1.993149,-0.07497835,0.04142245,-0.05014975,-0.02638185,-0.9975335,355.1075,5.636932,2.788896
