scene,time,locationX,locationY,locationZ
0,0,0.005000591,-0.02713203,0.02155694
0,0.0129377,0.005000591,-0.02380395,0.0264661
0,0.0258754,0.005000591,-0.01790547,0.02556038
0,0.0445651,0.005000591,-0.01575685,0.03078794
0,0.0579554,0.005000591,-0.01285124,0.03421193
0,0.0710175,0.005000591,-0.01049876,0.03391561
0,0.1012244,0.005000591,-0.003675222,0.03370431
0,0.1134898,0.005000114,-0.004314661,0.03564739
0,0.1247817,0.005000114,-0.005947113,0.03989843
0,0.1367901,0.005000591,-0.007177591,0.04077607
0,0.1477534,0.005000591,-0.00896287,0.03822926
0,0.161579,0.005000591,-0.009480953,0.03203511
0,0.1733256,0.005000591,-0.01121593,0.02345666
0,0.185834,0.005000591,-0.0123601,0.01644838
0,0.198038,0.005000591,-0.01334262,0.01070336
0,0.210399,0.005000114,-0.01522756,0.006788522
0,0.2225273,0.005000591,-0.01856232,0.003022641
0,0.248865,0.005000114,-0.03093505,-0.002666637
0,0.2601897,0.005000591,-0.0366652,-0.01467797
0,0.2714557,0.005000591,-0.04355216,-0.02999474
0,0.281504,0.005000591,-0.05514288,-0.05101919
0,0.2936446,0.005000114,-0.06926179,-0.07300246
0,0.3067878,0.005000114,-0.09549356,-0.1020456
0,0.3180096,0.005000114,-0.1357796,-0.1597479
0,0.3360002,0.005000591,-0.1700833,-0.2133521
0,0.3473701,0.005000591,-0.2193685,-0.2884664
0,0.3585859,0.005000591,-0.2632556,-0.3557945
0,0.368858,0.005000114,-0.3409874,-0.453656
0,0.3806271,0.005000591,-0.4236058,-0.5398471
0,0.4064388,0.005000591,-0.6279243,-0.7189511
0,0.4179595,0.005000591,-0.7065952,-0.7823107
0,0.4295818,0.005000591,-0.7839329,-0.8535323
0,0.4413476,0.005000591,-0.8454316,-0.9050877
0,0.4527723,0.005000114,-0.8998551,-0.9527664
0,0.4638026,0.005000591,-0.9515768,-1.004308
0,0.4750465,0.005000591,-0.9880395,-1.03192
0,0.4854916,0.005000591,-1.028868,-1.058778
0,0.4959045,0.005000114,-1.069706,-1.074488
0,0.5068315,0.005000591,-1.104673,-1.079108
0,0.5178851,0.005000114,-1.136592,-1.080421
0,0.5295812,0.005000591,-1.16753,-1.077429
0,0.541584,0.005000591,-1.188655,-1.061525
0,0.5682665,0.005000591,-1.22482,-1.016741
0,0.5798137,0.005000591,-1.232208,-0.9973654
0,0.5923691,0.005000591,-1.242618,-0.9876232
0,0.6034252,0.005000591,-1.258669,-0.973627
0,0.6144665,0.005000591,-1.282468,-0.9553348
0,0.6254582,0.005000591,-1.308273,-0.9340826
0,0.636858,0.005000114,-1.33255,-0.9094224
0,0.6481596,0.005000591,-1.351859,-0.8863529
0,0.6594619,0.005000591,-1.365891,-0.8646591
